scenario,search_location,hotel_name,stars_clean,district,address,room_class,room_type,bed_class,bed_type,rooms,final_price,original_price,discount_percent,rating_clean,review_count,location_clean,distance_km,free_cancel_bool,breakfast_bool,badge_clean,adults,children,total_guests,check_in
Random_2A_1C_1R_Ages(10),Ho Chi Minh,Nhat Ha L’Opera Hotel,4,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Deluxe,Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Thành Phố,Double/Large,Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Thành Phố,1,4284000,5040000,15,7.3,82,,0.6,0,1,Ưu Đãi Cuối Năm,2,1,3,12/23/2025
Random_2A_0C_2R,Ho Chi Minh,Nhat Ha L’Opera Hotel,4,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Standard/Superior,Phòng Đơn Hạng Thương gia không có Cửa sổ,Single/Twin,2 giường đơn,2,6460000,7600000,15,7.3,82,,0.6,0,1,Ưu Đãi Cuối Năm,2,0,2,12/23/2025
Random_4A_0C_3R,Ho Chi Minh,Nhat Ha L’Opera Hotel,4,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,3 giường đôi,3,8215490,8215490,0,7.3,82,,0.6,0,1,No Deal,4,0,4,12/23/2025
Random_4A_0C_3R,Ho Chi Minh,Nhat Ha L’Opera Hotel,4,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Deluxe,Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Thành Phố,Double/Large,Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Thành Phố,3,10540000,12400000,15,7.3,82,,0.6,0,1,Ưu Đãi Cuối Năm,4,0,4,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Nhat Ha Lavish Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Deluxe,Phòng Deluxe Giường Đôi Có Vòi Sen,Double/Large,Phòng Deluxe Giường Đôi Có Vòi Sen,1,2166902,2166902,0,6.8,9,,0.15,0,1,No Deal,2,0,2,12/23/2025
Random_1A_0C_1R,Ho Chi Minh,Nhat Ha Lavish Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Deluxe,Phòng Deluxe Giường Đôi Có Vòi Sen,Double/Large,Phòng Deluxe Giường Đôi Có Vòi Sen,1,2171639,2171639,0,6.8,9,,0.15,0,1,No Deal,1,0,1,12/23/2025
Random_2A_0C_2R,Ho Chi Minh,Nhat Ha Lavish Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Deluxe,Phòng Deluxe Giường Đôi Có Vòi Sen,Double/Large,Phòng Deluxe Giường Đôi Có Vòi Sen,2,5566000,5566000,0,6.8,9,,0.15,0,1,No Deal,2,0,2,12/23/2025
Random_1A_0C_1R,Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),Double/Large,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),1,1568728,1568728,0,8.5,592,9.4,0.5,0,1,No Deal,1,0,1,12/23/2025
Random_1A_0C_1R,Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),Double/Large,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),1,1580570,1580570,0,8.5,592,9.4,0.5,0,1,No Deal,1,0,1,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),Double/Large,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),1,1618466,1618466,0,8.5,592,9.4,0.5,0,1,No Deal,2,0,2,12/23/2025
Random_2A_0C_2R,Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),Double/Large,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),2,1803400,2540000,29,8.5,592,9.4,0.5,0,1,Ưu Đãi Cuối Năm,2,0,2,12/23/2025
Random_2A_1C_1R_Ages(10),Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),Double/Large,Phòng Superior có Giường cỡ Queen (Không có Cửa sổ),1,1909900,2690000,29,8.5,592,9.4,0.5,0,1,Ưu Đãi Cuối Năm,2,1,3,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Premium/Luxury,Phòng Executive có Giường cỡ King (không có cửa sổ),Double/Large,Phòng Executive có Giường cỡ King (không có cửa sổ),1,3883700,5470000,29,8.5,592,9.4,0.5,0,1,Ưu Đãi Cuối Năm,3,0,3,12/23/2025
Random_2A_3C_2R_Ages(12_9_9),Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Premium/Luxury,Phòng Executive có Giường cỡ King (không có cửa sổ),Double/Large,Phòng Executive có Giường cỡ King (không có cửa sổ),2,3990200,5620000,29,8.5,592,9.4,0.5,0,1,Ưu Đãi Cuối Năm,2,3,5,12/23/2025
Random_4A_2C_2R_Ages(9_7),Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Premium/Luxury,Phòng Executive có Giường cỡ King (không có cửa sổ),Double/Large,Phòng Executive có Giường cỡ King (không có cửa sổ),2,4096700,5770000,29,8.5,592,9.4,0.5,0,1,Ưu Đãi Cuối Năm,4,2,6,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Premium/Luxury,Phòng Executive có Giường cỡ King (không có cửa sổ),Double/Large,Phòng Executive có Giường cỡ King (không có cửa sổ),2,6449640,9084000,29,8.5,592,9.4,0.5,0,1,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Nhat Ha Maison Hotel formerly Nhat Ha 1 Hotel,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Premium/Luxury,Phòng Executive có Giường cỡ King (không có cửa sổ),Double/Large,Phòng Executive có Giường cỡ King (không có cửa sổ),4,6556140,9234000,29,8.5,592,9.4,0.5,0,1,Ưu Đãi Cuối Năm,6,1,7,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Nhật Hoàng Hotel Q4 -by BAY LUXURY,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Family/Large,Phòng Gia Đình,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",1,865000,865000,0,6.6,5,,1.7,0,0,No Deal,3,0,3,12/23/2025
Random_4A_0C_2R,Ho Chi Minh,Nhật Hoàng Hotel Q4 -by BAY LUXURY,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,2,1010000,1010000,0,6.6,5,,1.7,0,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Nhật Hoàng Hotel Q4 -by BAY LUXURY,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,2,1370000,1370000,0,6.6,5,,1.7,0,0,No Deal,5,0,5,12/23/2025
Random_5A_0C_3R,Ho Chi Minh,Nhật Hoàng Hotel Q4 -by BAY LUXURY,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,3,1515000,1515000,0,6.6,5,,1.7,0,0,No Deal,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Nhật Hoàng Hotel Q4 -by BAY LUXURY,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,4,2020000,2020000,0,6.6,5,,1.7,0,0,No Deal,6,1,7,12/23/2025
Random_2A_1C_1R_Ages(10),Ho Chi Minh,Nhật Vân 1,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,1 giường đôi lớn,1,376650,376650,0,5.2,173,,3.1,0,0,No Deal,2,1,3,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Nhật Vân 1,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng 4 Người,Double/Large,2 giường đôi lớn,1,490050,544500,10,5.2,173,,3.1,0,0,No Deal,3,0,3,12/23/2025
Random_4A_0C_2R,Ho Chi Minh,Nhật Vân 1,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,672300,747000,10,5.2,173,,3.1,0,0,No Deal,4,0,4,12/23/2025
Random_2A_3C_2R_Ages(12_9_9),Ho Chi Minh,Nhật Vân 1,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,712800,750150,5,5.2,173,,3.1,0,0,No Deal,2,3,5,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Nhật Vân 1,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,1 giường đôi lớn,2,826200,918000,10,5.2,173,,3.1,0,0,No Deal,5,0,5,12/23/2025
Random_5A_0C_3R,Ho Chi Minh,Nhật Vân 1,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,1 giường đôi lớn,3,1008450,1120500,10,5.2,173,,3.1,0,0,No Deal,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Nhật Vân 1,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,1 giường đôi lớn,4,1344600,1494000,10,5.2,173,,3.1,0,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Nhật Vân 2,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,1,299200,374000,20,5.5,82,,3.1,0,0,Ưu Đãi Cuối Năm,2,0,2,12/23/2025
Random_2A_0C_2R,Ho Chi Minh,Nhật Vân 2,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,332444,415555,20,5.5,82,,3.1,1,0,Ưu Đãi Cuối Năm,2,0,2,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Nhật Vân 2,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng 4 Người,Double/Large,2 giường đôi,1,484000,605000,20,5.5,82,,3.1,1,0,Ưu Đãi Cuối Năm,3,0,3,12/23/2025
Random_4A_0C_2R,Ho Chi Minh,Nhật Vân 2,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,664888,831110,20,5.5,82,,3.1,1,0,Ưu Đãi Cuối Năm,4,0,4,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Nhật Vân 2,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,816444,1020555,20,5.5,82,,3.1,1,0,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_5A_0C_3R,Ho Chi Minh,Nhật Vân 2,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,3,997332,1246665,20,5.5,82,,3.1,1,0,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Nhật Vân 2,0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,4,1329776,1662220,20,5.5,82,,3.1,1,0,Ưu Đãi Cuối Năm,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartmen 21K,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"9 giường (3 giường đôi rất lớn, 6 nệm futon)",4,1650000,1650000,0,,,,1.2,0,0,No Deal,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,nice apartmen 3bedrom Oasky,4,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"9 giường (3 giường đôi rất lớn, 1 giường sofa, 5 nệm futon)",4,776475,1109250,30,,,,1.2,0,0,No Deal,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartmen Sea View CSJ,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (3 giường đôi rất lớn, 1 nệm futon)",4,1298375,1997500,35,,,,1.7,1,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Nice apartment 160mv with 3bedrom have balcony in vung tau,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"9 giường (5 giường đôi rất lớn, 1 giường sofa, 3 nệm futon)",1,1336625,1336625,0,5,1,,1.2,0,0,No Deal,2,0,2,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice apartment 160mv with 3bedrom have balcony in vung tau,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"9 giường (5 giường đôi rất lớn, 1 giường sofa, 3 nệm futon)",4,1415250,1415250,0,5,1,,1.2,0,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Nice Apartment 2 bed room Oasky,2,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 2 nệm futon)",1,893550,1295000,31,6,3,,1.2,0,0,No Deal,2,0,2,12/23/2025
Random_5A_0C_2R,Vung Tau,Nice Apartment 2 bed room Oasky,2,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 2 nệm futon)",2,957375,1387500,31,6,3,,1.2,0,0,No Deal,5,0,5,12/23/2025
Random_6A_0C_3R,Vung Tau,Nice Apartment 2 bed room Oasky,2,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 2 nệm futon)",3,1021200,1480000,31,6,3,,1.2,0,0,No Deal,6,0,6,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartment 2 bed room Oasky,2,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 2 nệm futon)",4,1085025,1572500,31,6,3,,1.2,0,0,No Deal,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartment 23D in Vung Tau,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"6 giường (3 giường đôi rất lớn, 3 nệm futon)",4,1419000,1419000,0,,,,2,0,0,No Deal,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartment 3 bedrom Sea View in Vung Tau,4,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"6 giường (3 giường đôi rất lớn, 3 nệm futon)",4,1339200,1674000,20,,,,1.4,0,0,Ưu Đãi Cuối Năm,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Nice Apartment in Oasky Sơn Thịnh Building 2 Vũng Tàu,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 1 giường đôi lớn, 1 nệm futon)",1,1023400,1462000,30,,,,1.2,1,0,No Deal,2,0,2,12/23/2025
Random_3A_0C_1R,Vung Tau,Nice Apartment in Oasky Sơn Thịnh Building 2 Vũng Tàu,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 1 giường đôi lớn, 1 nệm futon)",1,1055382,1507688,30,,,,1.2,1,0,No Deal,3,0,3,12/23/2025
Random_4A_0C_1R,Vung Tau,Nice Apartment in Oasky Sơn Thịnh Building 2 Vũng Tàu,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 1 giường đôi lớn, 1 nệm futon)",1,1087363,1553375,30,,,,1.2,1,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Vung Tau,Nice Apartment in Oasky Sơn Thịnh Building 2 Vũng Tàu,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 1 giường đôi lớn, 1 nệm futon)",2,1119344,1599063,30,,,,1.2,1,0,No Deal,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartment in Oasky Sơn Thịnh Building 2 Vũng Tàu,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (3 giường đôi rất lớn, 1 giường đôi lớn, 1 nệm futon)",4,1151325,1644750,30,,,,1.2,1,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_2R,Vung Tau,nice apartment in vung tau,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"3 giường (1 giường đôi rất lớn, 1 giường sofa, 1 nệm futon)",2,890481,1047625,15,,,,1.7,0,0,No Deal,2,0,2,12/23/2025
Random_3A_0C_1R,Vung Tau,nice apartment in vung tau,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"3 giường (1 giường đôi rất lớn, 1 giường sofa, 1 nệm futon)",1,942863,1109250,15,,,,1.7,0,0,No Deal,3,0,3,12/23/2025
Random_4A_0C_1R,Vung Tau,nice apartment in vung tau,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"3 giường (1 giường đôi rất lớn, 1 giường sofa, 1 nệm futon)",1,1047625,1232500,15,,,,1.7,0,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Vung Tau,nice apartment in vung tau,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"6 giường (2 giường đôi rất lớn, 2 giường sofa, 2 nệm futon)",2,1833344,2156875,15,,,,1.7,0,0,No Deal,5,0,5,12/23/2025
Random_6A_0C_3R,Vung Tau,nice apartment in vung tau,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"6 giường (2 giường đôi rất lớn, 2 giường sofa, 2 nệm futon)",3,1885726,2218500,15,,,,1.7,0,0,No Deal,6,0,6,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,nice apartment in vung tau,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"6 giường (2 giường đôi rất lớn, 2 giường sofa, 2 nệm futon)",4,1990488,2341750,15,,,,1.7,0,0,No Deal,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartment in Vũng Tàu building Oasky,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"3 giường (2 giường đôi rất lớn, 1 nệm futon)",4,837500,1250000,33,,,,0.9,1,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Nice apartment in Vung Tau WE WELCOME YOU!,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"10 giường (3 giường đôi rất lớn, 1 giường sofa, 6 nệm futon)",1,932256,1123200,17,,,,0.9,1,0,No Deal,2,0,2,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice apartment in Vung Tau WE WELCOME YOU!,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"10 giường (3 giường đôi rất lớn, 1 giường sofa, 6 nệm futon)",4,990522,1193400,17,,,,0.9,1,0,No Deal,6,1,7,12/23/2025
Random_1A_0C_1R,Vung Tau,Nice Apartment Oasky Vũng Tàu 1805,4,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"6 giường (3 giường đôi rất lớn, 3 nệm futon)",1,1243125,1243125,0,8.1,7,,1.5,0,0,No Deal,1,0,1,12/23/2025
Random_2A_0C_1R,Vung Tau,Nice Apartment Oasky Vũng Tàu 1805,4,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"6 giường (3 giường đôi rất lớn, 3 nệm futon)",1,1326000,1326000,0,8.1,7,,1.5,0,0,No Deal,2,0,2,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartment Oasky Vũng Tàu 1805,4,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"6 giường (3 giường đôi rất lớn, 3 nệm futon)",4,1408875,1408875,0,8.1,7,,1.5,0,0,No Deal,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartment VT Oasky-Welcome You!,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"6 giường (3 giường đôi rất lớn, 3 nệm futon)",4,1850000,1850000,0,7,1,,0.9,1,0,No Deal,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Apartment Vũng Tàu OASKY,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"8 giường (3 giường đôi rất lớn, 5 nệm futon)",4,1650000,1650000,0,,,,0.9,0,0,No Deal,6,1,7,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Nice Condo - Soho Building,0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ Studio,Double/Large,2 giường đôi lớn,1,1320000,1320000,0,10,2,10,1.5,0,0,No Deal,3,0,3,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Nice Condo - Soho Building,0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ Studio,Double/Large,4 giường đôi lớn,4,2640000,2640000,0,10,2,10,1.5,0,0,No Deal,6,1,7,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Nice Condo - Soho Building,0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,3 giường đôi,2,3240000,3240000,0,10,2,10,1.5,0,0,No Deal,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Meamaid Sea View Apartment in Vũng Tàu,0,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (2 giường đôi rất lớn, 2 nệm futon)",4,1326000,1326000,0,,,,1.3,1,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Nice OASKY Apartment 2 le hong phong noi dai,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ Nhìn Ra Biển,Double/Large,"8 giường (3 giường đôi rất lớn, 1 giường sofa, 4 nệm futon)",1,1189000,1189000,0,,,,0.9,0,0,No Deal,2,0,2,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice OASKY Apartment 2 le hong phong noi dai,0,Vung Tau,Vũng Tàu,Family/Large,Căn Hộ 3 Phòng Ngủ Nhìn Ra Biển,Double/Large,"16 giường (6 giường đôi rất lớn, 2 giường sofa, 8 nệm futon)",4,2378000,2378000,0,,,,0.9,0,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Nice Oasky Apartment Ocean Key 502,4,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (2 giường đôi rất lớn, 2 nệm futon)",1,806000,1007500,20,,,,0.9,0,0,Ưu Đãi Cuối Năm,2,0,2,12/23/2025
Random_5A_0C_2R,Vung Tau,Nice Oasky Apartment Ocean Key 502,4,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (2 giường đôi rất lớn, 2 nệm futon)",2,868000,1085000,20,,,,0.9,0,0,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Oasky Apartment Ocean Key 502,4,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (2 giường đôi rất lớn, 2 nệm futon)",4,930000,1162500,20,,,,0.9,0,0,Ưu Đãi Cuối Năm,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Nice Oasky Sea View Apartment in Vung Tau,4,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (2 giường đôi lớn, 2 nệm futon)",1,675675,965250,30,1,1,,1.5,0,0,No Deal,2,0,2,12/23/2025
Random_5A_0C_2R,Vung Tau,Nice Oasky Sea View Apartment in Vung Tau,4,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (2 giường đôi lớn, 2 nệm futon)",2,727650,1039500,30,1,1,,1.5,0,0,No Deal,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Nice Oasky Sea View Apartment in Vung Tau,4,Vung Tau,Vũng Tàu,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (2 giường đôi lớn, 2 nệm futon)",4,779625,1113750,30,1,1,,1.5,0,0,No Deal,6,1,7,12/23/2025
