hotel_id,city,hotel_name,hotel_link
IVU_000285,ho-chi-minh,Nicecy Hotel - Nguyen Trai Street,https://www.ivivu.com/khach-san-ho-chi-minh/nicecy-hotel-nguyen-trai-street-52195402
IVU_000286,ho-chi-minh,Central Apartments - RiverGate Residence Building,https://www.ivivu.com/khach-san-ho-chi-minh/central-apartments-rivergate-residence-building
IVU_000287,ho-chi-minh,Amory Apartment Nguyen Trai,https://www.ivivu.com/khach-san-ho-chi-minh/amory-apartment-nguyen-trai
IVU_000288,ho-chi-minh,The AHouse Building,https://www.ivivu.com/khach-san-ho-chi-minh/the-ahouse-building
IVU_000289,ho-chi-minh,Westway - Asian Ruby Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/westway-asian-ruby-hotel-55632724
IVU_000290,ho-chi-minh,LUM Service - Soho Residence - best location D1,https://www.ivivu.com/khach-san-ho-chi-minh/lum-service-soho-residence-best-location-d1
IVU_000291,ho-chi-minh,SOHO Apartments - City Central,https://www.ivivu.com/khach-san-ho-chi-minh/soho-apartments-city-central
IVU_000292,ho-chi-minh,MONday Premium Aparts,https://www.ivivu.com/khach-san-ho-chi-minh/monday-premium-aparts
IVU_000293,ho-chi-minh,HANZ 4029 YAYA Hotel Bui Vien,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-gao-homestay-hotel-bui-vien
IVU_000294,ho-chi-minh,Jade Garden - Secret Courtyard in Saigon,https://www.ivivu.com/khach-san-ho-chi-minh/jade-garden-secret-courtyard-in-saigon
IVU_000295,ho-chi-minh,Saigon Style Hostel & Cafe,https://www.ivivu.com/khach-san-ho-chi-minh/saigon-style-hostel
IVU_000296,ho-chi-minh,HANZ 345 Business Suite Grand Residence,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-345-business-suite-grand-residence
IVU_000297,ho-chi-minh,Coucouhomestead II - Homestay quan 1,https://www.ivivu.com/khach-san-ho-chi-minh/coucouhomestead-ii-homestay-quan-1
IVU_000298,ho-chi-minh,Cityhouse - MTA Calmette,https://www.ivivu.com/khach-san-ho-chi-minh/cityhouse-mta-calmette
IVU_000299,ho-chi-minh,Khách sạn A25 - 142 Bùi Thị Xuân,https://www.ivivu.com/khach-san-ho-chi-minh/a25-hotel-142-bui-th%E1%BB%8B-xuan
IVU_000300,ho-chi-minh,HANZ Vivianne Boutique Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-vivianne-boutique-hotel
IVU_000301,ho-chi-minh,Lyly Hotel - Pham Ngu Lao,https://www.ivivu.com/khach-san-ho-chi-minh/lyly-hotel-pham-ngu-lao
IVU_000302,ho-chi-minh,THE LUMIÈRE RIVERSIDE LUXURY SUITE,https://www.ivivu.com/khach-san-ho-chi-minh/the-lumiere-riverside-luxury-suite-52229157
IVU_000303,ho-chi-minh,TPHOMES LAKEVIEW,https://www.ivivu.com/khach-san-ho-chi-minh/tphomes-lakeview-52222179
IVU_000304,ho-chi-minh,MOTT HAVEN APART - Vinhomes Central Park,https://www.ivivu.com/khach-san-ho-chi-minh/mott-haven-apart-vinhomes-central-park
