hotel_name,hotel_url,detail_url,name_detail,phone,ratingValue,reviewCount,priceRange,address,amenities,room_types
944. Hoang Phi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5892294-Reviews-Hoang_Phi_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5892294-Reviews-Hoang_Phi_Hotel-Ho_Chi_Minh_City.html,Hoang Phi Hotel,,2.4,35.0,526.316 ₫ - 2.631.579 ₫,"No.313, Pham Ngu Lao Street Pham Ngu Lao Ward, Thành phố Hồ Chí Minh, 70000, Việt Nam","Dịch vụ giặt là, Internet tốc độ miễn phí (WiFi), Phòng cho gia đình, Wifi, Xe đưa đón sân bay, Điều hòa nhiệt độ",Thành phố
947. D1Mension Residences,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17693790-Reviews-D1Mension_Residences-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17693790-Reviews-D1Mension_Residences-Ho_Chi_Minh_City.html,D1Mension Residences,,2.4,15.0,2.473.684 ₫ - 8.868.421 ₫,"608 Vo Van Kiet, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
854. Bui Vien Street Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25100350-Reviews-Bui_Vien_Street_Hostel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25100350-Reviews-Bui_Vien_Street_Hostel-Ho_Chi_Minh_City.html,Bui Vien Street Hostel,,2.3,3.0,315.789 ₫ - 710.526 ₫,"28/23-25 Bui Vien Street, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
846. Vilion Boutique Hotel Ben Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25019042-Reviews-Vilion_Boutique_Hotel_Ben_Thanh-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25019042-Reviews-Vilion_Boutique_Hotel_Ben_Thanh-Ho_Chi_Minh_City.html,Vilion Boutique Hotel Ben Thanh,,2.3,3.0,473.684 ₫ - 1.342.105 ₫,"20 Lý Tự Trọng Phường Bến Thành Quận 1 Thành phố, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
840. An Dong Center Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3200514-Reviews-An_Dong_Center_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3200514-Reviews-An_Dong_Center_Hotel-Ho_Chi_Minh_City.html,An Dong Center Hotel,,2.3,4.0,368.421 ₫ - 815.789 ₫,"14-16-20 Su Van Hanh St., Ward 9, District 5, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bàn làm việc, Bồn tắm / vòi sen, Bồn tắm nước nóng, Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình), Dịch vụ phòng, Dọn phòng, Internet tốc độ miễn phí (WiFi), Khu để hành lý, Két sắt, Máy sấy tóc, Nhân viên hỗ trợ tiền sảnh, Quầy bar / sảnh chờ, Quầy bar mini, Trung tâm thương mại có truy cập Internet, Xe đưa đón sân bay, Điều hòa nhiệt độ","Thành phố, công tác"
848. Hoang Long Son 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3194849-Reviews-Hoang_Long_Son_2_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3194849-Reviews-Hoang_Long_Son_2_Hotel-Ho_Chi_Minh_City.html,Hoang Long Son 2 Hotel,,2.3,7.0,315.789 ₫ - 447.368 ₫,"14,16,18 Street No. 7, An Phu ward, Dist.2, Thành phố Hồ Chí Minh, 70000, Việt Nam","Dịch vụ giặt là, Giặt khô, Nhà hàng, Nhân viên hỗ trợ tiền sảnh, Quầy bar mini, Tủ lạnh, Điều hòa nhiệt độ",Thành phố
773. Hong Tuoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3793840-Reviews-Hong_Tuoi_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3793840-Reviews-Hong_Tuoi_Hotel-Ho_Chi_Minh_City.html,Hong Tuoi Hotel,,2.3,3.0,447.368 ₫ - 578.947 ₫,"09 Nguyen Thai Son Street , Ward 03, Go Vap District, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
879. Quynh Huong Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3310855-Reviews-Quynh_Huong_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3310855-Reviews-Quynh_Huong_Hotel-Ho_Chi_Minh_City.html,Quynh Huong Hotel,,2.3,8.0,473.684 ₫ - 4.973.684 ₫,"206B Phan Dang Luu street, Ward 03, Phu Nhuan district, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
941. Saigon Sirius,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d22840239-Reviews-Saigon_Sirius-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d22840239-Reviews-Saigon_Sirius-Ho_Chi_Minh_City.html,Saigon Sirius,,2.2,6.0,1.026.316 ₫ - 3.421.053 ₫,"151 Ben Van Don District 4, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
873. RedDoorz Phuong Nam Hotel near Nga Tu Binh Thai,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23346768-Reviews-RedDoorz_Phuong_Nam_Hotel_near_Nga_Tu_Binh_Thai-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23346768-Reviews-RedDoorz_Phuong_Nam_Hotel_near_Nga_Tu_Binh_Thai-Ho_Chi_Minh_City.html,RedDoorz Phuong Nam Hotel near Nga Tu Binh Thai,,2.0,2.0,289.474 ₫ - 315.789 ₫,"16 Street No. 3, Phuoc Long A, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
881. Lancaster Ho Chi Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24799051-Reviews-Lancaster_Ho_Chi_Minh-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24799051-Reviews-Lancaster_Ho_Chi_Minh-Ho_Chi_Minh_City.html,Lancaster Ho Chi Minh,,2.0,3.0,1.447.368 ₫ - 3.921.053 ₫,"22 Le Thanh Ton, Ben Nghe Ward Dist.1, Thành phố Hồ Chí Minh, 710200, Việt Nam",,Thành phố
872. H79 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19635682-Reviews-H79_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19635682-Reviews-H79_Hotel-Ho_Chi_Minh_City.html,H79 Hotel,,2.0,3.0,263.158 ₫ - 394.737 ₫,"Số 7b, Đường Cộng hòa, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
792. Mecozy Apartel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19763328-Reviews-Mecozy_Apartel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19763328-Reviews-Mecozy_Apartel-Ho_Chi_Minh_City.html,Mecozy Apartel,,2.0,1.0,631.579 ₫ - 1.078.947 ₫,"25 Xuân Thủy Street Thao Dien Ward, District 1, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
791. Ruby Star RedDoorz Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25216610-Reviews-Ruby_Star_RedDoorz_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25216610-Reviews-Ruby_Star_RedDoorz_Hotel-Ho_Chi_Minh_City.html,Ruby Star RedDoorz Hotel,,2.0,1.0,394.737 ₫ - 1.894.737 ₫,"43 Trương Định Phường 6, Quận 3, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
800. Thien Cung Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15075174-Reviews-Thien_Cung_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15075174-Reviews-Thien_Cung_Hotel-Ho_Chi_Minh_City.html,Thien Cung Hotel,,2.0,2.0,421.053 ₫ - 578.947 ₫,"69-69 Duong A4 Phường 12, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
802. Luxury Home Sai Gon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27957149-Reviews-Luxury_Home_Sai_Gon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27957149-Reviews-Luxury_Home_Sai_Gon-Ho_Chi_Minh_City.html,Luxury Home Sai Gon,,2.0,1.0,684.211 ₫ - 1.026.316 ₫,"377/15 Đường Trần Bình Trọng, Phường 1, Thành phố Hồ Chí Minh, 72520, Việt Nam",,Thành phố
826. Lucky Star Hotel Nguyen Trai,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16797389-Reviews-Lucky_Star_Hotel_Nguyen_Trai-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16797389-Reviews-Lucky_Star_Hotel_Nguyen_Trai-Ho_Chi_Minh_City.html,Lucky Star Hotel Nguyen Trai,,2.0,2.0,631.579 ₫ - 2.315.789 ₫,"146 Nguyen Trai, Ben Thanh Ward Dist 1, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
824. The Passion Suites Hotel & Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33117016-Reviews-The_Passion_Suites_Hotel_Spa-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33117016-Reviews-The_Passion_Suites_Hotel_Spa-Ho_Chi_Minh_City.html,The Passion Suites Hotel & Spa,,2.0,1.0,1.184.211 ₫ - 2.500.000 ₫,"19 Bui Thi Xuan, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
819. Cubicity De Tham,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33257687-Reviews-Cubicity_De_Tham-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33257687-Reviews-Cubicity_De_Tham-Ho_Chi_Minh_City.html,Cubicity De Tham,,2.0,1.0,394.737 ₫ - 1.157.895 ₫,"232 Đường Đề Thám Quận 1, Thành phố Hồ Chí Minh, 70000, Việt Nam","Internet tốc độ miễn phí (WiFi), Máy giặt, Máy sấy quần áo, Nhân viên hỗ trợ tiền sảnh, Nhận phòng / trả phòng nhanh, Spa, Sân thượng, Wifi",Thành phố
816. Cozrum Homes The Gallery Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21260231-Reviews-Cozrum_Homes_The_Gallery_Residence-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21260231-Reviews-Cozrum_Homes_The_Gallery_Residence-Ho_Chi_Minh_City.html,Cozrum Homes The Gallery Residence,,2.0,2.0,368.421 ₫ - 657.895 ₫,"49/26B Nguyễn Văn Đậu, Phường 6, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
806. Cozrum Homes Saphera Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21390690-Reviews-Cozrum_Homes_Saphera_Residence-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21390690-Reviews-Cozrum_Homes_Saphera_Residence-Ho_Chi_Minh_City.html,Cozrum Homes Saphera Residence,,2.0,1.0,342.105 ₫ - 631.579 ₫,"55/30-32 Tran Dinh Xu, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
804. Cozy Hotel HCM,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27460105-Reviews-Cozy_Hotel_HCM-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27460105-Reviews-Cozy_Hotel_HCM-Ho_Chi_Minh_City.html,Cozy Hotel HCM,,2.0,1.0,368.421 ₫ - 578.947 ₫,"2A/9, Đ. Nguyễn Thị Minh Khai Đa Kao, Quận 1, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
778. An Nhien - Nguyen Trai Service Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19655656-Reviews-An_Nhien_Nguyen_Trai_Service_Apartment-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19655656-Reviews-An_Nhien_Nguyen_Trai_Service_Apartment-Ho_Chi_Minh_City.html,An Nhien - Nguyen Trai Service Apartment,,2.0,1.0,552.632 ₫ - 1.105.263 ₫,"236/10 Nguyen Trai, Nguyen Cu Trinh Ward, District 1, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
776. HANZ Cuong Thanh 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11963167-Reviews-HANZ_Cuong_Thanh_2_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11963167-Reviews-HANZ_Cuong_Thanh_2_Hotel-Ho_Chi_Minh_City.html,HANZ Cuong Thanh 2 Hotel,,2.0,1.0,421.053 ₫ - 552.632 ₫,"107 Trần Thiện Chánh P.12, Q10 H, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
787. Pharaon Hotel 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23346142-Reviews-Pharaon_Hotel_2-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23346142-Reviews-Pharaon_Hotel_2-Ho_Chi_Minh_City.html,Pharaon Hotel 2,,2.0,1.0,526.316 ₫ - 947.368 ₫,"102/1 Cống Quỳnh, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
784. Yoyo Airport Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33220060-Reviews-Yoyo_Airport_Saigon_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33220060-Reviews-Yoyo_Airport_Saigon_Hotel-Ho_Chi_Minh_City.html,Yoyo Airport Saigon Hotel,,2.0,1.0,315.789 ₫ - 710.526 ₫,"11 Tran Quoc Hoan Ward 4, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
789. Sarang Smile Luxstay Leman Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15122444-Reviews-Sarang_Smile_Luxstay_Leman_Residence-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15122444-Reviews-Sarang_Smile_Luxstay_Leman_Residence-Ho_Chi_Minh_City.html,Sarang Smile Luxstay Leman Residence,,2.0,2.0,2.947.368 ₫ - 9.868.421 ₫,"117 Nguyễn Đình Chiểu Phường 6, Quận 3, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
790. Paradise Cu Chi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21365263-Reviews-Paradise_Cu_Chi_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21365263-Reviews-Paradise_Cu_Chi_Hotel-Ho_Chi_Minh_City.html,Paradise Cu Chi Hotel,,2.0,1.0,684.211 ₫ - 1.000.000 ₫,"41 Nguyen Van Hoai, Tan an Hoi, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
799. OYO 373 Habana Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19956945-Reviews-OYO_373_Habana_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19956945-Reviews-OYO_373_Habana_Hotel-Ho_Chi_Minh_City.html,OYO 373 Habana Hotel,,2.0,1.0,394.737 ₫ - 447.368 ₫,"138 Pham Ngu Lao Street, Ward 7 Go Vap District, Thành phố Hồ Chí Minh, 700000, Việt Nam",Bãi đỗ xe miễn phí,Thành phố
892. 123 Apartment with Central View,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25241902-Reviews-123_Apartment_with_Central_View-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25241902-Reviews-123_Apartment_with_Central_View-Ho_Chi_Minh_City.html,123 Apartment with Central View,,2.0,2.0,763.158 ₫ - 1.947.368 ₫,"151 - 155 Ben Van Don Street, Ward 6 RiverGate Residence, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
771. A25 Hotel - 14 Lương Hữu Khánh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6210536-Reviews-A25_Hotel_14_Luong_H_u_Khanh-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6210536-Reviews-A25_Hotel_14_Luong_H_u_Khanh-Ho_Chi_Minh_City.html,A25 Hotel - 14 Lương Hữu Khánh,,2.0,1.0,921.053 ₫ - 1.342.105 ₫,"14 Luong Huu Khanh, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bãi đỗ xe, Bảo vệ 24 giờ, Bồn tắm / vòi sen, Dịch vụ phòng, Internet tốc độ miễn phí (WiFi), Khu để hành lý, Két sắt, Mát xa, Phòng cho gia đình, Quầy bar / sảnh chờ, Quầy bar mini, Tiếp tân 24 giờ, Truyền hình cáp / truyền hình vệ tinh, Xe đưa đón sân bay, Áo choàng tắm, Điều hòa nhiệt độ, Điện thoại",Thành phố
835. Republic Plaza,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17795615-Reviews-Republic_Plaza-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17795615-Reviews-Republic_Plaza-Ho_Chi_Minh_City.html,Republic Plaza,,2.0,3.0,973.684 ₫ - 2.605.263 ₫,"18E Cộng Hòa Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
839. Cozrum Homes - Rivera Corner,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20368745-Reviews-Cozrum_Homes_Rivera_Corner-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20368745-Reviews-Cozrum_Homes_Rivera_Corner-Ho_Chi_Minh_City.html,Cozrum Homes - Rivera Corner,,2.0,2.0,342.105 ₫ - 578.947 ₫,"232/13 Võ Văn Kiệt Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
861. Guest House Uttrang,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24987549-Reviews-Guest_House_Uttrang-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24987549-Reviews-Guest_House_Uttrang-Ho_Chi_Minh_City.html,Guest House Uttrang,,2.0,2.0,342.105 ₫ - 473.684 ₫,"217/34/6 Đề Thám District 1, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
890. An Nam Corner - Bui Vien,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12824555-Reviews-An_Nam_Corner_Bui_Vien-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12824555-Reviews-An_Nam_Corner_Bui_Vien-Ho_Chi_Minh_City.html,An Nam Corner - Bui Vien,,2.0,4.0,394.737 ₫ - 1.000.000 ₫,"183 15 Bui Vien Pham Ngu Lao Ward, District 1, Thành phố Hồ Chí Minh, Việt Nam","Bồn tắm / vòi sen, TV màn hình phẳng, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ",Thành phố
793. Song Cau Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7798892-Reviews-Song_Cau_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7798892-Reviews-Song_Cau_Hotel-Ho_Chi_Minh_City.html,Song Cau Hotel,,2.0,1.0,342.105 ₫ - 1.105.263 ₫,"4D. Cong Hoa Phuong 4, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
767. OYO 171 Song Xanh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794124-Reviews-OYO_171_Song_Xanh_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794124-Reviews-OYO_171_Song_Xanh_Hotel-Ho_Chi_Minh_City.html,OYO 171 Song Xanh Hotel,,2.0,1.0,552.632 ₫ - 710.526 ₫,"19-21 Street No 1 Tan Phu Ward, District 7, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
934. New Star Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12249027-Reviews-New_Star_Boutique_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12249027-Reviews-New_Star_Boutique_Hotel-Ho_Chi_Minh_City.html,New Star Boutique Hotel,,1.9,8.0,394.737 ₫ - 1.210.526 ₫,"214 Nguyen Thi Minh Khai st., Thành phố Hồ Chí Minh, 084, Việt Nam","Bàn làm việc, Bãi đỗ xe miễn phí, Bảo vệ 24 giờ, Bồn tắm / vòi sen, Cửa hàng cà phê, Dịch vụ phòng, Dọn phòng, Internet tốc độ miễn phí (WiFi), Khu để hành lý, Màn che ánh sáng, Nhận phòng 24 giờ, Phòng cho gia đình, Quầy bar mini, Tiếp tân 24 giờ, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ",Thành phố
898. Tuan Viet Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6207102-Reviews-Tuan_Viet_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6207102-Reviews-Tuan_Viet_Hotel-Ho_Chi_Minh_City.html,Tuan Viet Hotel,,1.9,7.0,394.737 ₫ - 947.368 ₫,"232 Dinh Tien Hoang, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
967. The One Sai Gon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26652322-Reviews-The_One_Sai_Gon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26652322-Reviews-The_One_Sai_Gon-Ho_Chi_Minh_City.html,The One Sai Gon,,1.8,8.0,1.921.053 ₫ - 4.000.000 ₫,"45 - 47 Đặng Thị Nhu Quận 1, Thành phố Hồ Chí Minh, 700000, Việt Nam",,"Ngắm cảnh, Thành phố"
897. A25 Hotel - 145 Le Thi Rieng,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13568549-Reviews-A25_Hotel_145_Le_Thi_Rieng-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13568549-Reviews-A25_Hotel_145_Le_Thi_Rieng-Ho_Chi_Minh_City.html,A25 Hotel - 145 Le Thi Rieng,,1.8,4.0,894.737 ₫ - 3.052.632 ₫,"145 Le Thi Rieng Ben Thanh, Thành phố Hồ Chí Minh, Việt Nam",,"Hạng trung, Thành phố"
939. Yaya Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26370422-Reviews-Yaya_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26370422-Reviews-Yaya_Hotel-Ho_Chi_Minh_City.html,Yaya Hotel,,1.8,4.0,342.105 ₫ - 1.157.895 ₫,"40/29 Đ. Bùi Viện, Thành phố Hồ Chí Minh, 710000, Việt Nam",,Thành phố
932. The Noble Swan Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26359389-Reviews-The_Noble_Swan_Hotel_Saigon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26359389-Reviews-The_Noble_Swan_Hotel_Saigon-Ho_Chi_Minh_City.html,The Noble Swan Hotel Saigon,,1.8,6.0,605.263 ₫ - 1.921.053 ₫,"229 Đ. Lê Thánh Tôn, Thành phố Hồ Chí Minh, 71000, Việt Nam",,Thành phố
857. Khách sạn Friendly,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15029191-Reviews-Friendly_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15029191-Reviews-Friendly_Hotel-Ho_Chi_Minh_City.html,Khách sạn Friendly,,1.7,3.0,552.632 ₫ - 1.236.842 ₫,"548A Cách Mạng Tháng Tám Phường 11, Quận 3, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
832. Khách sạn Vườn Tao Đàn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3334750-Reviews-Vuon_Tao_Dan_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3334750-Reviews-Vuon_Tao_Dan_Hotel-Ho_Chi_Minh_City.html,Khách sạn Vườn Tao Đàn,,1.7,3.0,500.000 ₫ - 894.737 ₫,"220 Nguyễn Thị Minh Khai, P.6, Q.3 Ward 6, District 3, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bàn làm việc, Bãi đỗ xe miễn phí, Bồn tắm / vòi sen, Bồn tắm nước nóng, Dịch vụ giặt là, Dịch vụ phòng, Dọn phòng, Internet tốc độ miễn phí (WiFi), Khách sạn không hút thuốc, Khu để hành lý, Phòng cho gia đình, Quầy bar mini, Tiếp tân 24 giờ, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ, Đồ dùng nhà tắm miễn phí",Thành phố
990. Tuong Vy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9707467-Reviews-Tuong_Vy_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9707467-Reviews-Tuong_Vy_Hotel-Ho_Chi_Minh_City.html,Tuong Vy Hotel,,1.6,18.0,868.421 ₫ - 1.763.158 ₫,"42-40, Bui Thi Xuan Street Ben Thanh Market, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bàn làm việc, Bãi đỗ xe miễn phí, Bồn tắm / vòi sen, Cho phép vật nuôi ( Cho phép chó / vật nuôi ), Cho thuê xe đạp, Dịch vụ phòng, Internet tốc độ miễn phí (WiFi), Khu để hành lý, Két sắt, Nhà hàng, Phòng cho gia đình, Quầy bar mini, Salon, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ, Đồ dùng nhà tắm miễn phí",Thành phố
