Scenario,Hotel Name,Stars_Clean,District,Address,Room_Class,Room Type,Bed_Class,Bed Type,Final Price,Original Price,Discount %,Rating_Clean,Review Count,Location_Clean,Distance_KM,Free_Cancel_Bool,Breakfast_Bool,Badge_Clean,Adults,Children,Total_Guests,Check-in
Random_6A_1C_5R_Ages(7),Khách sạn Minh Quang,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2766000,2766000,0.0,,,,3.7,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Bin Bin Hotel 14 Near Vstar School D7,0.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Other,Phòng Tiêu Chuẩn Có Giường Cỡ King,Double/Large,2 giường đôi lớn,3924000,4360000,10.0,8.6,8.0,,3.7,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Lancaster Legacy Hotel & Apartments,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,2 giường đôi cực lớn,16345000,23350000,30.0,9.5,4.0,,1.8,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Khách sạn phúc lâm,0.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,5 giường đôi lớn,1750000,1750000,0.0,6.1,6.0,,4.5,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Khách Sạn Cường Thanh 2,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2870000,2870000,0.0,7.2,30.0,,3.3,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Equatorial Ho Chi Minh City,5.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe 2 Giường Đơn,Single/Twin,Phòng Deluxe 2 Giường Đơn,17388000,19062000,8.8,8.4,158.0,,2.7,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Bin Bin Hotel 16 Near Bui Vien Walking Street,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,4010000,4010000,0.0,9.1,26.0,9.4,2.0,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Maison Landmark 81 SkyView,0.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Family/Large,Căn Hộ 4 Phòng Ngủ,Double/Large,"4 giường (2 giường đôi rất lớn, 2 giường đôi lớn)",12100000,110000000,89.0,8.4,11.0,,3.3,1,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),"Vinhomes Central Park - Luxury 1,2,3,4 bedroom apartments - Khu đô thị ven sông đẹp nhất TP HCM",4.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Other,Căn Hộ,Double/Large,4 giường đôi,13500000,13500000,0.0,7.6,15.0,,3.0,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Nhật Bình 2,0.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,5 giường đôi lớn,1750000,1750000,0.0,6.2,21.0,,4.2,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),APEC WANDER HOTEL - Near Tan Dinh Market,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,8372500,9850000,15.0,8.3,6.0,,2.2,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Acnos Grand Hotel,0.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,1 giường đôi cực lớn,7830000,8700000,10.0,8.2,286.0,,1.5,1,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),KHÁCH SẠN BẢO AN,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,3400000,3400000,0.0,7.6,13.0,,4.1,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Landmark 81 Landmark 6 Landmark Plus,0.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,8000000,8000000,0.0,,,,3.3,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Ngọc Châu Hotel,1.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,3250000,3250000,0.0,6.7,7.0,,3.5,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Phú Gia 228 Lê Văn Lương,0.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2880000,3600000,20.0,7.4,20.0,,3.6,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Ngoi Sao Nho HOTEL,2.0,Other,TP. Hồ Chí Minh,Family/Large,Phòng Gia Đình,Double/Large,2 giường đôi lớn,2380000,2380000,0.0,,,,4.6,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Cozrum - Love Hotel Trần Bình Trọng,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Other,Phòng Tiêu Chuẩn Có Giường Cỡ King,Double/Large,5 giường đôi lớn,2481825,3818190,35.0,7.0,1.0,,4.1,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),H2T Hotel Vip,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,5 giường đôi,4990000,4990000,0.0,9.7,6.0,,1.4,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Bin Bin Hotel 8 - Near Sunrise City,2.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,4550500,4550500,0.0,8.4,21.0,,3.8,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),PP MAJESTIC French Suite-Central District-Skyline Dining Terrace,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Nhà 4 Phòng Ngủ,Double/Large,4 giường đôi lớn • Luôn có nôi (cũi) miễn phí,6000000,6000000,0.0,1.0,2.0,,1.9,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),The Metropole Golden Horizon Residence,0.0,Other,"Thu Thiem, TP. Hồ Chí Minh",Apartment/Studio,Four-Bedroom Premier Apartment,Other,Four-Bedroom Premier Apartment,8550000,142500000,94.0,10.0,12.0,,1.6,0,0,Ưu Đãi Trong Thời Gian Có Hạn,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Quynh Giang Hoang Viet,2.0,Quận Tân,"Quận Tân Bình, TP. Hồ Chí Minh",Other,Phòng cho 3 người có Ban Công,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",2200000,2200000,0.0,6.3,21.0,,5.0,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Athena Vinhomes Landmark 81 Luxury Apartment,5.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"4 giường (3 giường đôi rất lớn, 1 giường sofa)",7904000,15000000,47.3,8.0,4.0,,3.0,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Lyly Hotel - Pham Ngu Lao,1.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,4100036,7321492,44.0,7.7,58.0,,1.4,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),KHÁCH SẠN BẢO TRÂM,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,1850000,1850000,0.0,2.5,2.0,,2.9,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Landmark Horizon Apartment,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Family/Large,Căn Hộ 3 Phòng Ngủ Có Ban Công,Double/Large,3 giường đôi lớn,11880000,13000000,8.6,10.0,6.0,,3.2,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Gia Bảo Hotel Quận 7,1.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,2100000,2100000,0.0,4.8,14.0,,5.0,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),THE RICE HOTEL Gio Bien Rung Nui 180 - 190 Bui Vien,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Deluxe,Phòng Deluxe,Double/Large,"2 giường (1 giường đôi, 1 giường đôi lớn)",5393250,7191000,25.0,5.3,3.0,,1.3,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),The Platinum Parkview Suite - HCM,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,5 giường đôi cực lớn,9100000,65000000,86.0,8.3,18.0,,3.3,1,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Signature Boutique Hotel,3.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,2 giường đôi lớn,5085000,5085000,0.0,8.2,97.0,,2.9,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Đông Kinh Hotel,3.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn B Giường Đôi/2 Giường Đơn,Double/Large,Phòng Tiêu Chuẩn B Giường Đôi/2 Giường Đơn,4770000,4770000,0.0,6.6,103.0,,3.8,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Express by M Village Điện Biên Phủ Q3,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Apartment/Studio,Studio,Double/Large,1 giường đôi,8673600,18070000,52.0,8.0,75.0,,1.3,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),M Village Living Hoàng Văn Thụ,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Apartment/Studio,Studio Có Ban Công,Double/Large,1 giường đôi,6419750,12239500,47.5,8.3,60.0,,3.9,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),THE RICE HOTEL Lua Gao 189 - 195 De Tham,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Superior 3 Người,Double/Large,"4 giường (2 giường đơn, 2 giường đôi)",4471500,5962000,25.0,4.0,1.0,,1.1,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),A25 Hotel - 20 Bùi Thị Xuân,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,7966855,8688713,8.3,8.2,65.0,,1.1,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Kin Wander Tân Quy,0.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Presidential/Suite,Suite có Ban công.,Double/Large,"2 giường (1 giường sofa, 1 giường đôi lớn)",6132000,10950000,44.0,9.4,23.0,,4.1,1,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Sabina Residence - HCM,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,2 giường đôi lớn,5282350,5282350,0.0,10.0,1.0,,4.9,1,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Metrolux City Contemporary Hotel,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Nhỏ,Double/Large,Phòng Giường Đôi Nhỏ,9489375,9843750,3.6,7.8,185.0,,1.1,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Thien Hong - Arc En Ciel Hotel,3.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe 2 Giường Đơn,Single/Twin,Phòng Deluxe 2 Giường Đơn,4950000,4950000,0.0,8.2,10.0,,4.7,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),M Village Living Hồ Biểu Chánh,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Deluxe,Studio Deluxe,Double/Large,2 giường đôi lớn,6552000,13104000,50.0,9.3,52.0,9.7,3.2,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Big Hotel HCM,2.0,Other,TP. Hồ Chí Minh,Other,Phòng Tiêu Chuẩn Có Giường Cỡ King,Double/Large,1 giường đôi lớn,4566250,7025000,35.0,6.8,10.0,,4.2,1,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Mochi - Metropole Thủ Thiêm,0.0,Other,TP. Hồ Chí Minh,Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,11005000,11005000,0.0,7.9,6.0,9.5,1.5,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Bin Bin Hotel 5 - Near Lotte Mart D7,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe 2 Giường Đơn,Single/Twin,Phòng Deluxe 2 Giường Đơn,3402000,3780000,10.0,8.9,20.0,,4.3,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),TTC Hotel Deluxe Airport,3.0,Quận Tân,"Quận Tân Bình, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe 2 Giường Đơn,Single/Twin,Phòng Deluxe 2 Giường Đơn,5916000,10200000,42.0,7.2,51.0,,5.0,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Bat Dat Hotel,3.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi/2 Giường Đơn,Double/Large,Phòng Deluxe Giường Đôi/2 Giường Đơn,4500000,5000000,10.0,7.0,40.0,,4.6,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),M Village Nguyễn Kiệm - Cosmo Airport Hotel,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Apartment/Studio,Studio Có Ban Công,Double/Large,1 giường đôi,6230640,12980500,52.0,8.8,33.0,,4.5,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Valentine Hotel,2.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,6120000,6120000,0.0,8.3,38.0,,3.7,1,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),SAZI RESIN HOTEL - Free Nails HairWash,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Premium/Luxury,Phòng Premium,Double/Large,1 giường đôi cực lớn,8667360,15918000,45.5,6.7,8.0,,1.1,0,1,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Tuong Vi Hotel Saigon,3.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Presidential/Suite,Suite Gia Đình,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",15261520,15261520,0.0,8.4,24.0,,3.2,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Hoàng Quỳnh Hotel,2.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,3060000,3060000,0.0,7.4,8.0,,4.4,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Elizabeth hotel 엘리자베스 호텔,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,"10 giường (5 giường đôi, 5 giường đôi rất lớn)",9750000,9750000,0.0,,,,5.0,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Bao Aurora Oasis Hotel,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Presidential/Suite,Suite Deluxe Có Giường Cỡ Queen,Double/Large,Suite Deluxe Có Giường Cỡ Queen,7613281,7613281,0.0,9.5,8.0,,3.3,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),M Village Living Nguyễn Văn Hưởng,3.0,Other,"Thảo Điền, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,2 giường đôi,7885000,15470000,49.0,8.3,34.0,9.3,4.7,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),La Casona Retreat,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,5900000,5900000,0.0,,,,5.0,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Apogee Hotel,2.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,3200000,3200000,0.0,5.0,6.0,,3.3,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),La Casona- Phú Mỹ Hưng,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng 3 Người,Double/Large,"4 giường (2 giường đơn, 2 giường đôi lớn)",5624125,8652500,35.0,10.0,11.0,,5.0,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),M Village Living Kỳ Đồng,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,7150000,14300000,50.0,9.3,66.0,,2.1,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Duc Vuong Saigon Hotel - Cao Thang,1.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,4166665,4166665,0.0,8.2,20.0,,2.8,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Spotlight Global Hotel,1.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi/2 Giường Đơn Có Ban Công,Double/Large,Phòng Deluxe Giường Đôi/2 Giường Đơn Có Ban Công,4680000,4680000,0.0,,,,1.6,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Hạnh Phúc Hotel,2.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Có Giường Cỡ Queen,Double/Large,Phòng Superior Có Giường Cỡ Queen,6750000,6750000,0.0,7.9,45.0,,3.0,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),M Village Living Cách Mạng Tháng 8,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Apartment/Studio,Studio Không Có Cửa Sổ,Double/Large,1 giường đôi,6506250,12412500,47.6,9.2,24.0,,4.0,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Golden Uc Chau House & Spa,3.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Family/Large,Phòng Gia Đình,Double/Large,2 giường đôi,5100000,5100000,0.0,6.6,9.0,,3.0,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Duc Minh Saigon Airport Hotel,3.0,Quận Tân,"Quận Tân Bình, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe 2 Giường Đơn,Single/Twin,Phòng Deluxe 2 Giường Đơn,3884840,5487056,29.2,5.9,23.0,,4.9,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Vinhome Landmark Condotel-1Br-Amazing View,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,9450000,9450000,0.0,,,,3.0,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Boboo Hotel,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,4500000,4500000,0.0,,,,2.6,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Royal Crown Hotel,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng Superior Có Giường Cỡ Queen,Double/Large,Phòng Superior Có Giường Cỡ Queen,5000000,5000000,0.0,8.0,1.0,,4.9,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Avatar Hotel,2.0,Other,TP. Hồ Chí Minh,Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,47352015,96636765,51.0,2.7,27.0,,4.4,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Super OYO 520 Friendly Homestay,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Hạng Bình Dân,Double/Large,Phòng Giường Đôi Hạng Bình Dân,4543974,9273417,51.0,7.1,134.0,,1.7,1,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Quỳnh Hương Hotel SG - by BAY LUXURY,2.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,3060900,3060900,0.0,2.0,1.0,,3.4,0,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),M Village Living Lê Văn Sỹ,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Apartment/Studio,Studio 2 Tầng,Double/Large,2 giường đôi,8050000,16100000,50.0,8.4,49.0,,2.9,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),"Luxury The MarQ-Free Infinity Pool, GYM & BBQ-D1",0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Có Giường Cỡ King Nhìn Ra Hồ Bơi,Double/Large,Phòng Có Giường Cỡ King Nhìn Ra Hồ Bơi,24745500,24745500,0.0,4.4,12.0,,1.3,1,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Vien Ngoc Xanh Hotel,2.0,Quận Tân,"Quận Tân Bình, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,3288030,6710265,51.0,3.7,16.0,,4.9,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),New Pacific Hotel,4.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,2 giường đôi lớn,8400000,10000000,16.0,6.9,23.0,,2.0,0,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Hoang Nam Hotel,0.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,5 giường đôi lớn,2541890,5230225,51.4,4.5,2.0,,4.4,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Van Anh Hotel,2.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng bình dân cho 3 người,Double/Large,2 giường đôi lớn,47352015,96636765,51.0,4.4,16.0,,2.5,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),President Maison Signature By M Village,5.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,1 giường đôi lớn,22168620,45054000,50.8,9.5,259.0,9.5,1.5,0,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),"Vinpearl Landmark 81, Autograph Collection",5.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Standard/Superior,Phòng Premier 2 Giường Đơn Với Tầm Nhìn Ra Bầu Trời,Single/Twin,Phòng Premier 2 Giường Đơn Với Tầm Nhìn Ra Bầu Trời,34450000,34450000,0.0,9.2,412.0,9.3,3.2,1,0,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Elizabeth hotel 엘리자베스 호텔,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,5 giường đôi lớn,8500000,8500000,0.0,,,,5.0,1,1,No Deal,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),Tracy Ben Thanh Tower,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"6 giường (2 giường sofa, 4 giường đôi lớn)",7740000,18000000,57.0,8.2,666.0,9.4,0.8,1,0,Ưu Đãi Cuối Năm,6,1,7,12/17/2025
Random_6A_1C_5R_Ages(7),B Homestay Family,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"6 giường (2 giường sofa, 4 giường đôi lớn)",1274363,1274363,0.0,4.8,4.0,,0.8,0,0,No Deal,6,1,7,12/17/2025
