final_name,detail_url,_parse_status,ratingValue,reviewCount,price_min,price_max,price_avg,streetAddress,addressLocality,addressCountry,lat,lng,amenities
Kim Ngân Motel,https://www.tripadvisor.com.vn/Hotel_Review-g311303-d28050337-Reviews-Kim_Ngan_Motel-Chau_Doc_An_Giang_Province.html,ok_jsonld,0.0,0.0,263158.0,421053.0,342105.5,"286 Tân Lộ Kiều Lương, Châu Đốc",,Việt Nam,0.0,0.0,
Park Hill Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15591345-Reviews-Park_Hill_Hotel_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,5.0,4.0,526316.0,789474.0,657895.0,"67 Lê Văn Thiêm Hung Phuoc 3, Tan Phong Ward, District 7, Phu My Hung, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Nexus House Nguyễn Bỉnh Khiêm,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d29358537-Reviews-Nexus_Nguy_n_B_nh_Khiem-Ho_Chi_Minh_City.html,ok_jsonld,5.0,3.0,631579.0,1710526.0,1171052.5,"111 Đ. Nguyễn Bỉnh Khiêm Đa Kao, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Jan Villa SaiGon Oasis,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32719999-Reviews-Jan_Villa_SaiGon_Oasis-Ho_Chi_Minh_City.html,ok_jsonld,3.8,18.0,842105.0,2921053.0,1881579.0,"04 Đ.Nam Quốc Cang, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Richlane Residences By Oakwood,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28624453-Reviews-Richlane_Residences_By_Oakwood-Ho_Chi_Minh_City.html,ok_jsonld,5.0,3.0,2236842.0,3105263.0,2671052.5,"1056a Nguyễn Văn Linh SC Vivo City, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Binh Quoi 2 Resort,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6840387-Reviews-Binh_Quoi_2_Resort-Ho_Chi_Minh_City.html,ok_jsonld,4.1,17.0,500000.0,894737.0,697368.5,"1147 Binh Quoi Street, Ward 28, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Les Hameaux de l'Orient,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7379148-Reviews-Les_Hameaux_de_l_Orient-Ho_Chi_Minh_City.html,ok_jsonld,4.3,61.0,815789.0,1263158.0,1039473.5,"Số 29, Đường 717, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
HAAN Resort & Golf,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23406304-Reviews-HAAN_Resort_Golf-Ho_Chi_Minh_City.html,ok_jsonld,4.7,3.0,842105.0,3973684.0,2407894.5,"87/18 Đường Cầu Đình Long Phước, Tp Thủ Đức, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Bros,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23525422-Reviews-Bros_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,6.0,578947.0,815789.0,697368.0,"222 Đ. Nguyễn Cư Trinh Viện Thẩm Mỹ Quốc Tế V.I.P, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Roseland Corp,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9861802-Reviews-Roseland_Corp_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.4,169.0,1605263.0,4000000.0,2802631.5,"8A/6D2 Thái Văn Lung, P. Bến Nghé, Q.1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
The Alley Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21142698-Reviews-The_Alley_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,27.0,368421.0,763158.0,565789.5,"283/24 Phạm Ngũ Lão Street, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Adventure Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27648049-Reviews-Adventure_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,7.0,473684.0,1684211.0,1078947.5,"26/8 Truong Dinh Street, Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Thanh Hong Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4339784-Reviews-Thanh_Hong_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.9,32.0,263158.0,289474.0,276316.0,"19 64, Xuan Dieu Street 4 Ward, Tan Binh District, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
M Village Hotel Nguyễn Du,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32985738-Reviews-M_Village_Hotel_Nguy_n_Du-Ho_Chi_Minh_City.html,ok_jsonld,5.0,24.0,2000000.0,5131579.0,3565789.5,"149-151 Đường Nguyễn Du District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
My Anh 120 Central Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12520750-Reviews-My_Anh_120_Central_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.4,79.0,447368.0,1552632.0,1000000.0,"71/12 Nguyen Trai Bến Thành, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Hòa Phát,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2347223-Reviews-Hoa_Phat_Hotel_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,3.9,74.0,500000.0,1473684.0,986842.0,"526/5 Đường Phạm Văn Đồng, Quận Thủ Đức, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Viên Gạch Nhỏ Sài Gòn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2178349-Reviews-Little_Brick_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,91.0,578947.0,763158.0,671052.5,"18 Bùi Thị Xuân Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Phố đi bộ Bùi Viện HANZ Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8630977-Reviews-Hanz_Boutique_Hotel_Bui_Vien_Walking_Street-Ho_Chi_Minh_City.html,ok_jsonld,4.2,563.0,526316.0,1236842.0,881579.0,"40/21 Bui Vien, Ben Thanh Market Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Ciao Saigon Hotel and Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11699669-Reviews-Ciao_Saigon_Hotel_and_Spa-Ho_Chi_Minh_City.html,ok_jsonld,3.8,74.0,947368.0,1605263.0,1276315.5,"1 Đống Đa Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Apollo Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11929945-Reviews-Apollo_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.8,5.0,421053.0,789474.0,605263.5,"94 Yen The, Ward 2, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Happy Life Green Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27094487-Reviews-Happy_Life_Green_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.2,28.0,815789.0,2578947.0,1697368.0,"549 Đ. Trần Hưng Đạo District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
HANZ Sunflower Hotel & Spa Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2214770-Reviews-HANZ_Sunflower_Hotel_Spa_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.1,11.0,394737.0,763158.0,578947.5,"821-823 Le Hong Phong, District 10 Ward 12, District 10, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
La Casita Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14001973-Reviews-La_Casita_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.6,17.0,2947368.0,4473684.0,3710526.0,"25 Tran Ngoc Dien Thao Dien - Quan 2, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
A&EM Art Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13271104-Reviews-A_EM_Art_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.2,179.0,1736842.0,3605263.0,2671052.5,"31-35 Lê Anh Xuân Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Mari Hotel By Connek,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23261983-Reviews-Mari_Hotel_By_Connek-Ho_Chi_Minh_City.html,ok_jsonld,4.5,26.0,657895.0,868421.0,763158.0,"158B Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1 District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Emerald Serviced Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12945125-Reviews-Emerald_Serviced_Apartments-Ho_Chi_Minh_City.html,ok_jsonld,4.9,10.0,394737.0,1631579.0,1013158.0,"159 - 161 Pham Thai Buong St, Tan Phong ward, District 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Sunny Guest House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10675609-Reviews-Sunny_Guest_House-Ho_Chi_Minh_City.html,ok_jsonld,4.7,107.0,657895.0,1184211.0,921053.0,"241/20 Phạm Ngũ Lão District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Glenwood City Resort,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6963471-Reviews-Glenwood_City_Resort-Ho_Chi_Minh_City.html,ok_jsonld,3.9,47.0,1078947.0,1736842.0,1407894.5,"243 Nguyen Van Huong St, Thao Dien Ward, Dist 2,, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
City By Night Ben Thanh Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21303333-Reviews-City_By_Night_Ben_Thanh_Apartments-Ho_Chi_Minh_City.html,ok_jsonld,4.5,4.0,1947368.0,5105263.0,3526315.5,"The One Saigon , 136 Le Thi Hong Gam , District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Chez Mimosa Thanh Vinh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24989268-Reviews-Chez_Mimosa_Thanh_Vinh_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,2.0,263158.0,526316.0,394737.0,"562 Song Hành Xa lộ Hà Nội - Quận 9 District 9, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Hotel Riviera,https://www.tripadvisor.com.vn/Hotel_Review-g294197-d306168-Reviews-Hotel_Riviera-Seoul.html,ok_jsonld,3.8,342.0,1947368.0,4947368.0,3447368.0,"737, Yeongdong-daero, Gangnam-gu, Seoul",,Việt Nam,0.0,0.0,
Khách sạn Trường An,https://www.tripadvisor.com.vn/Hotel_Review-g469421-d16725607-Reviews-Truong_An_Hotel-Vinh_Long_Vinh_Long_Province_Mekong_Delta.html,ok_jsonld,1.0,1.0,,,,"29 Quốc lộ 1A Tân Ngãi, Vĩnh Long",,Việt Nam,0.0,0.0,
Tran Chau Beach & Resort,https://www.tripadvisor.com.vn/Hotel_Review-g3923923-d26443272-Reviews-Tran_Chau_Beach_Resort-Phuoc_Hai_Ba_Ria_Vung_Tau_Province.html,ok_jsonld,0.0,0.0,1105263.0,3368421.0,2236842.0,"Duong Tinh 44A, Phước Hải",,Việt Nam,0.0,0.0,
Ong Rừng Camping,https://www.tripadvisor.com.vn/Hotel_Review-g2065227-d25073666-Reviews-Ong_R_ng_Camping-Ba_Ria_Ba_Ria_Vung_Tau_Province.html,ok_jsonld,5.0,1.0,,,,"G4QR+6CP Tân Thành, Bà Rịa - Vũng Tàu, Bà Rịa",,Việt Nam,0.0,0.0,
Lyly Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g298085-d6164093-Reviews-Lyly_Hotel-Da_Nang.html,ok_jsonld,0.0,0.0,,,,179B Nguyen Tat Thanh,,Việt Nam,0.0,0.0,
Jade Mountain Villa,https://www.tripadvisor.com.vn/Hotel_Review-g5556278-d23219731-Reviews-Jade_Mountain_Villa-Ham_Ninh_Phu_Quoc_Island_Kien_Giang_Province.html,ok_jsonld,4.7,6.0,,,,"Cầu Hàm Ninh TL48 Tổ 3 Ấp Cây Sao, Hàm Ninh",,Việt Nam,0.0,0.0,
Khách Sạn Âu Lạc- 31 Nguyễn Lạc,https://www.tripadvisor.com.vn/Hotel_Review-g608528-d21368068-Reviews-Khach_San_Au_Lac_31_Nguyen_Lac-Quy_Nhon_Binh_Dinh_Province.html,ok_jsonld,0.0,0.0,,,,03 Ngo May Street,,Việt Nam,0.0,0.0,
Mekong Queen Resort,https://www.tripadvisor.com.vn/Hotel_Review-g303942-d21370872-Reviews-Mekong_Queen_Resort-Can_Tho_Mekong_Delta.html,ok_jsonld,5.0,1.0,,,,"257 Huỳnh Thị Nở, P. Thường Thạnh, Cần Thơ",,Việt Nam,0.0,0.0,
Ala Hotel Kyoto,https://www.tripadvisor.com.vn/Hotel_Review-g298564-d26686223-Reviews-Ala_Hotel_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,ok_jsonld,4.1,13.0,1736842.0,6157895.0,3947368.5,"518 Higashinotoindori Shichijo Sagaru Shiokojicho, Shimogyo-ku, Quận Kyoto",,Việt Nam,0.0,0.0,
Media Central Hanoi,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d25311177-Reviews-Media_Central_Hanoi-Hanoi.html,ok_jsonld,4.8,30.0,1447368.0,4184211.0,2815789.5,108 Hang Bac Street,,Việt Nam,0.0,0.0,
Khách sạn Duy Tân,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d1228671-Reviews-Duy_Tan_Hotel-Nha_Trang_Khanh_Hoa_Province.html,ok_jsonld,3.0,1.0,,,,"24 Tran Phu St., Nha Trang",,Việt Nam,0.0,0.0,
Kanaya,https://www.tripadvisor.com.vn/Hotel_Review-g298115-d1083038-Reviews-Kanaya-Kanazawa_Ishikawa_Prefecture_Hokuriku_Chubu.html,ok_jsonld,2.8,31.0,,,,"56 I Yuwakumachi, Kanazawa, Ishikawa Prefecture",,Việt Nam,0.0,0.0,
Khách sạn Vân Hòa Phát,https://www.tripadvisor.com.vn/Hotel_Review-g8429843-d7340168-Reviews-Van_Hoa_Phat_Hotel-Phuoc_Buu_Ba_Ria_Vung_Tau_Province.html,ok_jsonld,0.0,0.0,,,,"110-112 QL 55, Phước Bửu, Xuyên Mộc., Phước Bửu",,Việt Nam,0.0,0.0,
One Farrer Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g294265-d6530192-Reviews-One_Farrer_Hotel-Singapore.html,ok_jsonld,4.7,4274.0,4473684.0,8842105.0,6657894.5,1 Farrer Park Station Road,,Việt Nam,0.0,0.0,
Zhuhai Holiday Resort Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g297418-d535951-Reviews-Zhuhai_Holiday_Resort_Hotel-Zhuhai_Guangdong.html,ok_jsonld,4.0,177.0,1605263.0,4052632.0,2828947.5,"No.9 Shihua East Road, Jida, Xiangzhou Dsitrict, Zhuhai, Quảng Đông",,Việt Nam,0.0,0.0,
Song Anh Hotel 3,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3750846-Reviews-Song_Anh_Hotel_3-Ho_Chi_Minh_City.html,ok_jsonld,3.8,21.0,473684.0,1210526.0,842105.0,"24 Le Lai District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Jasmine Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1401060-Reviews-Jasmine_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,506.0,473684.0,947368.0,710526.0,"283/25 Phạm Ngũ Lão, Q.1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
La Bonita Hotel And Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25799914-Reviews-La_Bonita_Hotel_And_Apartments-Ho_Chi_Minh_City.html,ok_jsonld,4.6,10.0,631579.0,973684.0,802631.5,"38-40-42 Hưng Phước 4 Tân Phong, Quận 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Luna Hotel Saigon Center,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33093160-Reviews-Luna_Hotel_Saigon_Center-Ho_Chi_Minh_City.html,ok_jsonld,5.0,2.0,552632.0,1342105.0,947368.5,"69 Nguyen Thai Hoc Cau Ong Lanh Ward, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Blue Diamond 8B Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16866472-Reviews-Blue_Diamond_8B_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.9,15.0,1394737.0,3368421.0,2381579.0,"8B - 8C Le Thanh Ton Street Ben Nghe Ward, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Acnos Grand Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24181191-Reviews-Acnos_Grand_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.6,10.0,1315789.0,1763158.0,1539473.5,"84 Đ. Cách Mạng Tháng 8 Phường 6, Quận 3, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn DDA Quận 1 (BIZU),https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2699399-Reviews-DDA_Hotel_District_1-Ho_Chi_Minh_City.html,ok_jsonld,3.8,294.0,421053.0,605263.0,513158.0,"183 Đề Thám Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
My Stay Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25231307-Reviews-My_Stay_Hotel_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,5.0,40.0,1184211.0,2631579.0,1907895.0,"139/5 Nguyen Cu Trinh Street Dist 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Pearl Central Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26329084-Reviews-Pearl_Central_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,3.0,868421.0,1894737.0,1381579.0,"34 Mac Thi Buoi, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Airstar Hotel & Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15604891-Reviews-Airstar_Hotel_Apartments-Ho_Chi_Minh_City.html,ok_jsonld,4.6,7.0,710526.0,1289474.0,1000000.0,"6 Sông Đáy Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Kim Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1234514-Reviews-Kim_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,221.0,631579.0,1394737.0,1013158.0,"18 40, Bui Vien Street Pham Ngu Lao Ward, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Ngọc Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d640252-Reviews-Ngoc_Minh_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,312.0,657895.0,1236842.0,947368.5,"283/11-13 Pham Ngu Lao Street District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Huazhu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28643274-Reviews-Huazhu_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.5,14.0,1868421.0,5052632.0,3460526.5,"302 Ð. Vo Van Kiet Quan 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Cozi 5 Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23463969-Reviews-Cozi_5_Hotel_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,5.0,16.0,315789.0,1473684.0,894736.5,"R4-54-55 Hung Gia 2 - Tan Phong, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Mobylette Saigon Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3324337-Reviews-Mobylette_Saigon_Hostel-Ho_Chi_Minh_City.html,ok_jsonld,3.4,68.0,289474.0,842105.0,565789.5,"190 Cống Quỳnh Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Cherry Blossom Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33021639-Reviews-Cherry_Blossom_Boutique_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,3.0,710526.0,1289474.0,1000000.0,"17 Hẻm 12 Nguyễn Thị Minh Khai, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Sao Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10433139-Reviews-Sao_Mai_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,6.0,315789.0,552632.0,434210.5,"896 Đ. Nguyễn Trãi, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Woody House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19842768-Reviews-Woody_House-Ho_Chi_Minh_City.html,ok_jsonld,5.0,3.0,842105.0,1078947.0,960526.0,"6/27 Cách Mạng Tháng 8 Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Stellar Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24987824-Reviews-Stellar_Boutique_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,8.0,710526.0,1184211.0,947368.5,"15-17 Cao Triều Phát Tân Phong Ward, District 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
S79 Happy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2108931-Reviews-S79_Happy_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.2,6.0,447368.0,1684211.0,1065789.5,"7 Ly Thai To Ward 1, District 10, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Kim Khoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3186385-Reviews-Kim_Khoi_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.9,41.0,578947.0,1526316.0,1052631.5,"181 Pham Ngu Lao Street, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13473930-Reviews-Mai_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.2,46.0,500000.0,815789.0,657894.5,"54/34 Bạch Đằng Phường 02, Quận Tân Bình, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Senerity Sky Villas By Luminous Luxury Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25417859-Reviews-Senerity_Sky_Villas_By_Luminous_Luxury_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,4.0,4.0,2684211.0,11921053.0,7302632.0,"259 Dien Bien Phu Vo Thi Sau Ward, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Boutique Garden Hotel Ho Chi Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3228783-Reviews-Boutique_Garden_Hotel_Ho_Chi_Minh-Ho_Chi_Minh_City.html,ok_jsonld,4.5,14.0,921053.0,1289474.0,1105263.5,"R3-84 Hung Phuoc 3,Dist 7, Phu My Hung, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
New Pearl Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3323671-Reviews-New_Pearl_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.9,43.0,315789.0,710526.0,513157.5,"266 De Tham St., District 1 Pham Ngu Lao / Tay Balo, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Titi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2259204-Reviews-Titi_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.8,49.0,289474.0,552632.0,421053.0,"40/12-14A Biu Vien Street District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Duc Minh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3236157-Reviews-Duc_Minh_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,16.0,421053.0,1263158.0,842105.5,"23/2, Hoang Viet Street, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
El Ocaso - Khách sạn và Căn hộ,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23447019-Reviews-El_Ocaso_Hotel_and_Apartments-Ho_Chi_Minh_City.html,ok_jsonld,5.0,13.0,657895.0,1184211.0,921053.0,"22 Khu Phố Hưng Phước 2 Tân Phong, Quận 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
The Rice 131 Bui Vien Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d29185224-Reviews-The_Rice_131_Bui_Vien_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,7.0,421053.0,710526.0,565789.5,"131 Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Craftsman Bangkok,https://www.tripadvisor.com.vn/Hotel_Review-g293916-d14175354-Reviews-Craftsman_Bangkok-Bangkok.html,ok_jsonld,4.6,90.0,1421053.0,5131579.0,3276316.0,"34-36 Phahonyothin 11 Phahonyothin Road, Samsen Naai, Phaya Thai,bangkok, Bangkok",,Việt Nam,0.0,0.0,
Khanh Linh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303945-d10819616-Reviews-Khanh_Linh_Hotel-Ninh_Binh_Ninh_Binh_Province.html,ok_jsonld,0.0,0.0,,,,"#195, Xuan Thanh, Tan Thanh, Ninh Bình",,Việt Nam,0.0,0.0,
Khách Sạn Việt Trì Garden,https://www.tripadvisor.com.vn/Hotel_Review-g12866445-d15217920-Reviews-Viet_Tri_Garden_Hotel-Viet_Tri_Phu_Tho_Province.html,ok_jsonld,0.0,0.0,,,,"368 đường Nguyễn Tất Thành Trung Vuong, Viet Tri",,Việt Nam,0.0,0.0,
Anh Thu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303942-d6771568-Reviews-Anh_Thu_Hotel-Can_Tho_Mekong_Delta.html,ok_jsonld,2.8,4.0,,,,"Le Loi Avenue, Cần Thơ",,Việt Nam,0.0,0.0,
My Linh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g608528-d3236221-Reviews-My_Linh_Hotel-Quy_Nhon_Binh_Dinh_Province.html,ok_jsonld,2.6,5.0,,,,88 XuanDieu street,,Việt Nam,0.0,0.0,
Ha Giang City Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g1544599-d28109000-Reviews-Ha_Giang_City_Hostel-Ha_Giang_Ha_Giang_Province.html,ok_jsonld,5.0,40.0,,,,"No 74 Lam Dong Village, Phuong Thien Commune, Ha Giang No 74 Lam Dong Village, Phuong Thien Commune, Ha Giang, Hà Giang",,Việt Nam,0.0,0.0,
Khách Sạn Zalo Sea Đà Nẵng,https://www.tripadvisor.com.vn/Hotel_Review-g298085-d12118099-Reviews-Zalo_Sea_Hotel_Da_Nang-Da_Nang.html,ok_jsonld,2.8,4.0,315789.0,684211.0,500000.0,"36 Mỹ Khê 4, Phường Phước Mỹ, Quận Sơn Trà",,Việt Nam,0.0,0.0,
