hotel_name,hotel_url,rating,reviews,price_vnd
Grand Hotel Beijing,https://www.tripadvisor.com.vn/Hotel_Review-g294212-d302012-Reviews-Grand_Hotel_Beijing-Beijing.html,,,
Khách Sạn Đông Kinh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2138874-Reviews-Dong_Kinh_Hotel-Ho_Chi_Minh_City.html,,,
Ha Long Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10962206-Reviews-Ha_Long_Hotel-Ho_Chi_Minh_City.html,,1,
Lotus Airport Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26369706-Reviews-Lotus_Airport_Hotel_Saigon-Ho_Chi_Minh_City.html,,5,
Gic Land Apartment & Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13393882-Reviews-Gic_Land_Apartment_Hotel-Ho_Chi_Minh_City.html,,4,
Atlas Hotel & Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14050921-Reviews-Atlas_Hotel_Apartments-Ho_Chi_Minh_City.html,,1,
Sai Gon River Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13001188-Reviews-Sai_Gon_River_Hotel-Ho_Chi_Minh_City.html,,1,
A25 Hotel - 20 Bùi Thị Xuân,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12674186-Reviews-A25_Hotel-Ho_Chi_Minh_City.html,,6,
T78 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15596487-Reviews-T78_Hotel-Ho_Chi_Minh_City.html,,1,
OYO 520 Friendly Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19614760-Reviews-OYO_520_Friendly_Homestay-Ho_Chi_Minh_City.html,,2,
Ciao Saigon 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26443675-Reviews-Ciao_Saigon_2_Hotel-Ho_Chi_Minh_City.html,,2,
Diamond Queen Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13364179-Reviews-Diamond_Queen_Hotel-Ho_Chi_Minh_City.html,,1,
Nikko Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25394220-Reviews-Nikko_Apartments-Ho_Chi_Minh_City.html,,1,
Hoang Ha Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3210410-Reviews-Hoang_Ha_Hotel-Ho_Chi_Minh_City.html,,2,
Le Hang,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25294850-Reviews-Le_Hang-Ho_Chi_Minh_City.html,,1,
Xuan Ngoc,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12707097-Reviews-Xuan_Ngoc-Ho_Chi_Minh_City.html,,1,
Lavender Garden Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4107159-Reviews-Lavender_Garden_Saigon_Hotel-Ho_Chi_Minh_City.html,,8,
U & Me Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3240061-Reviews-U_Me_Hotel-Ho_Chi_Minh_City.html,,2,
Silk Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16829759-Reviews-Silk_Hotel-Ho_Chi_Minh_City.html,,4,
The Waterfront Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6835453-Reviews-The_Waterfront_Residence-Ho_Chi_Minh_City.html,,1,
Khách Sạn Liên Thành,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7367809-Reviews-Lien_Thanh_Hotel-Ho_Chi_Minh_City.html,,66,
Khách Sạn Tuấn Long,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19819016-Reviews-Tuan_Long_Hotel-Ho_Chi_Minh_City.html,,1,
Khách Sạn Đông Đô,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4107164-Reviews-Dong_Do_Hotel-Ho_Chi_Minh_City.html,,,
Sakura Hostel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7730275-Reviews-Sakura_Hostel_Saigon-Ho_Chi_Minh_City.html,,35,
Khách Sạn CelesStar,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16736990-Reviews-ND_Hotel-Ho_Chi_Minh_City.html,,1,
Quynh Anh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12349537-Reviews-Quynh_Anh_Hotel-Ho_Chi_Minh_City.html,,1,
Blue Diamond Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12224042-Reviews-Blue_Diamond_Hotel-Ho_Chi_Minh_City.html,,2,
Hanh Phuc Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12514260-Reviews-Hanh_Phuc_Hotel-Ho_Chi_Minh_City.html,,1,
Saigon Corner House 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13847273-Reviews-Saigon_Corner_House_2-Ho_Chi_Minh_City.html,,2,
Binh An Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3240217-Reviews-Binh_An_Hotel-Ho_Chi_Minh_City.html,,5,
The River Park Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24020430-Reviews-The_River_Park_Hotel-Ho_Chi_Minh_City.html,,0,
Super Candle Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d4353934-Reviews-Super_Candle_Hotel-Hanoi.html,,,
Mộc Châu Eco Garden Resort,https://www.tripadvisor.com.vn/Hotel_Review-g1118333-d23186298-Reviews-Moc_Chau_Eco_Garden_Resort-Moc_Chau_Son_La_Province.html,,,
Minh Phu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d10796413-Reviews-Minh_Phu_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,
"18 lê văn tám, phường 10, TP đà lạt",https://www.tripadvisor.com.vn/Hotel_Review-g293922-d24068595-Reviews-18_le_van_tam_phu_ng_10_TP_da_l_t-Da_Lat_Lam_Dong_Province.html,,,
Huy Hoang 2 Guesthouse,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d17521205-Reviews-Huy_Hoang_2_Guesthouse-Da_Lat_Lam_Dong_Province.html,,,
Regal Hongkong Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html,,,
Golden Sail Hotel & Restaurant,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d3195240-Reviews-Golden_Sail_Hotel_Restaurant-Phan_Thiet_Binh_Thuan_Province.html,,,
Hanoi Luggage Store - Good Price,https://www.tripadvisor.com.vn/Hotel_Review-g27501570-d606942-Reviews-Little_Hanoi_Hostel-Hoan_Kiem_Hanoi.html,,,
Soc Village Wellness & Retreat,https://www.tripadvisor.com.vn/Hotel_Review-g20985614-d33119062-Reviews-Soc_Village_Wellness_Retreat-Soc_Son.html,,,
The Cosy Inn Hanoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d26358860-Reviews-The_Cosy_Inn_Hanoi_Hotel-Hanoi.html,,,
The Lake View Toya Nonokaze Resort,https://www.tripadvisor.com.vn/Hotel_Review-g670061-d3523594-Reviews-The_Lake_View_Toya_Nonokaze_Resort-Toyako_cho_Abuta_gun_Hokkaido.html,,,
Khach San Sammy,https://www.tripadvisor.com.vn/Hotel_Review-g635529-d20878780-Reviews-Sammy_Hotel-Ha_Tien_Kien_Giang_Province.html,,,
Dylan Hotel Da Nang,https://www.tripadvisor.com.vn/Hotel_Review-g298085-d12442254-Reviews-Dylan_Hotel_Da_Nang-Da_Nang.html,,,
Cui Coffee & Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g303942-d14031262-Reviews-Cui_Coffee_Homestay-Can_Tho_Mekong_Delta.html,,,
Binh Minh Riverside Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g4355220-d19863844-Reviews-Binh_Minh_Riverside_Hotel-Thai_Binh_Thai_Binh_Province.html,,,
Ngoc Lan Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1226006-Reviews-Ngoc_Lan_Hotel-Ho_Chi_Minh_City.html,,17,
Minh Như Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9985885-Reviews-Minh_Nhu_Hotel-Ho_Chi_Minh_City.html,,1,
The Passion Airport Hotel Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28648699-Reviews-The_Passion_Airport_Hotel_Apartment-Ho_Chi_Minh_City.html,,1,
Red Sun Sài Gòn Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25887212-Reviews-Red_Sun_Airport_Saigon_Hotel-Ho_Chi_Minh_City.html,,1,
Bat Dat Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1194147-Reviews-Bat_Dat_Hotel-Ho_Chi_Minh_City.html,,20,
Sunrise Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12271768-Reviews-Sunrise_Hotel-Ho_Chi_Minh_City.html,,2,
Saigon Garden Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1587083-Reviews-Saigon_Garden_Hotel-Ho_Chi_Minh_City.html,,6,
Hoa Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3222674-Reviews-Hoa_Mai_Hotel-Ho_Chi_Minh_City.html,,1,
The Lumiere Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21106767-Reviews-The_Lumiere_Hotel-Ho_Chi_Minh_City.html,,1,
Minh Tam Hotel and Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11890001-Reviews-Minh_Tam_Hotel_and_Spa-Ho_Chi_Minh_City.html,,9,
Ky Hoa Guest House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7381179-Reviews-Ky_Hoa_Guest_House-Ho_Chi_Minh_City.html,,2,
A25 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2346819-Reviews-A25_Hotel-Ho_Chi_Minh_City.html,,14,
Nha Khach Quoc Hoi Ho Chi Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2140284-Reviews-Nha_Khach_Quoc_Hoi_Ho_Chi_Minh-Ho_Chi_Minh_City.html,,13,
Bonita Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11958170-Reviews-Bonita_Boutique_Hotel-Ho_Chi_Minh_City.html,,2,
Ngoc Tung Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794336-Reviews-Ngoc_Tung_Hotel-Ho_Chi_Minh_City.html,,36,
Acorn Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25432330-Reviews-Acorn_Saigon_Hotel-Ho_Chi_Minh_City.html,,3,
Khách sạn Mặt Trời,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1893821-Reviews-The_Sun_Hotel-Ho_Chi_Minh_City.html,,5,
Mai Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3208820-Reviews-Mai_Hotel_Saigon-Ho_Chi_Minh_City.html,,1,
Pavilion Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7262398-Reviews-Pavilion_Hotel-Ho_Chi_Minh_City.html,,17,
Nhà đô thị Sài Gòn 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12678432-Reviews-Urban_House_Saigon_2-Ho_Chi_Minh_City.html,,,
An Binh 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2262160-Reviews-An_Binh_2_Hotel-Ho_Chi_Minh_City.html,,3,
Phan Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27981169-Reviews-Phan_Hotel-Ho_Chi_Minh_City.html,,2,
Tan Thu Do 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13157065-Reviews-Tan_Thu_Do_2_Hotel-Ho_Chi_Minh_City.html,,1,
Dancentre Airport Stays - Havana Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33217111-Reviews-Dancentre_Airport_Stays_Havana_Hotel-Ho_Chi_Minh_City.html,,1,
Cozy Midnight Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26937036-Reviews-Cozy_Midnight_Hotel-Ho_Chi_Minh_City.html,,1,
Khách Sạn Hoàng Quân,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17563290-Reviews-Hoang_Quan_Hotel-Ho_Chi_Minh_City.html,,1,
Thu Ha Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6840444-Reviews-Thu_Ha_Hotel-Ho_Chi_Minh_City.html,,1,
Thien Phu 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11966144-Reviews-Thien_Phu_2_Hotel-Ho_Chi_Minh_City.html,,1,
Trân Châu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3208565-Reviews-Tran_Chau_Hotel-Ho_Chi_Minh_City.html,,1,
Sabina Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17789414-Reviews-Sabina_Hotel_Apartment-Ho_Chi_Minh_City.html,,1,
Thu Do Vang Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d23970305-Reviews-Thu_Do_Vang_Hotel-Hanoi.html,,,
Hideout Koh Kood,https://www.tripadvisor.com.vn/Hotel_Review-g1152744-d23785542-Reviews-Hideout_Koh_Kood-Ko_Kut_Trat_Province.html,,,
Ninh Binh Bungalow Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g12569803-d14785311-Reviews-Ninh_Binh_Bungalow_Homestay-Gia_Sinh_Ninh_Binh_Province.html,,,
Pisa Tower Plaza Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g187899-d1646080-Reviews-Pisa_Tower_Plaza_Hotel-Pisa_Province_of_Pisa_Tuscany.html,,,
The Mira Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g3311194-d4231943-Reviews-The_Mira_Hotel-Thu_Dau_Mot_Binh_Duong_Province.html,,,
Khach San En Viet Quy Nhon,https://www.tripadvisor.com.vn/Hotel_Review-g608528-d17612757-Reviews-Khach_San_En_Viet_Quy_Nhon-Quy_Nhon_Binh_Dinh_Province.html,,,
Newway Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g15031696-d13289786-Reviews-Newway_Homestay-Ninh_Thang_Hoa_Lu_District_Ninh_Binh_Province.html,,,
Long Way Grand Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g298558-d1962810-Reviews-Long_Way_Grand_Hotel-Kunming_Yunnan.html,,,
Alila Villas Uluwatu,https://www.tripadvisor.com.vn/Hotel_Review-g1380108-d1238730-Reviews-Alila_Villas_Uluwatu-Pecatu_Bukit_Peninsula_Bali.html,,,
Mira Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d12851080-Reviews-Mira_Hotel-Nha_Trang_Khanh_Hoa_Province.html,,,
Hoang Gia Minh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g737051-d4003859-Reviews-Hoang_Gia_Minh_Hotel-Cat_Ba_Hai_Phong.html,,,
Hoang De Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g2062769-d12120352-Reviews-Hoang_De_Hotel-Tan_An_Long_An_Province_Mekong_Delta.html,,,
Khách Sạn Biển Đông,https://www.tripadvisor.com.vn/Hotel_Review-g737051-d11742751-Reviews-Bien_Dong_Hotel-Cat_Ba_Hai_Phong.html,,,
Landison Plaza Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g298559-d306857-Reviews-Landison_Plaza_Hotel-Hangzhou_Zhejiang.html,,,
Nhà khách Phong Lan,https://www.tripadvisor.com.vn/Hotel_Review-g293926-d1149750-Reviews-Phong_Lan_Wild_Orchid_Guesthouse-Hue_Thua_Thien_Hue_Province.html,,,
Mi Linh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3323918-Reviews-Mi_Linh_Hotel-Ho_Chi_Minh_City.html,,176,
Hoa De Nhat Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794381-Reviews-Hoa_De_Nhat_Hotel-Ho_Chi_Minh_City.html,,12,
Khu nghỉ dưỡng Phương Nam,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1101484-Reviews-Phuong_Nam_Resort-Ho_Chi_Minh_City.html,,13,
Thiên Tài Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26554124-Reviews-Thien_Tai_Hotel-Ho_Chi_Minh_City.html,,2,
Arc En Ciel Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d309866-Reviews-Arc_En_Ciel_Hotel-Ho_Chi_Minh_City.html,,18,
Palago Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1168218-Reviews-Palago_Hotel-Ho_Chi_Minh_City.html,,169,
Capsule Riverside Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26586019-Reviews-Capsule_Riverside_Saigon-Ho_Chi_Minh_City.html,,5,
Language Exchange Hotel 3,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26444292-Reviews-Language_Exchange_Hotel_3-Ho_Chi_Minh_City.html,,2,
Dinh Dinh 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20062936-Reviews-Dinh_Dinh_2_Hotel-Ho_Chi_Minh_City.html,,1,
Minh Chau Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3221459-Reviews-Minh_Chau_Hotel-Ho_Chi_Minh_City.html,,2,
Bunny Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13121002-Reviews-Bunny_Saigon_Hotel-Ho_Chi_Minh_City.html,,9,
Phung Long Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1160666-Reviews-Phung_Long_Hotel-Ho_Chi_Minh_City.html,,3,
Bến Thành Dorm,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14937786-Reviews-Ben_Thanh_Dorm-Ho_Chi_Minh_City.html,,9,
Cityview Serviced Aparments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1225586-Reviews-Cityview_Serviced_Aparments-Ho_Chi_Minh_City.html,,4,
Huệ Mỹ Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794018-Reviews-Hue_My_Hotel-Ho_Chi_Minh_City.html,,2,
The Blue Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12929478-Reviews-The_Blue_Hotel-Ho_Chi_Minh_City.html,,4,
The White Hotel 8A Thai Van Lung,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17571349-Reviews-The_White_Hotel_8A_Thai_Van_Lung-Ho_Chi_Minh_City.html,,3,
A In Hotel Glamour,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17547043-Reviews-A_In_Hotel_Glamour-Ho_Chi_Minh_City.html,,2,
OYO 171 Song Xanh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794124-Reviews-OYO_171_Song_Xanh_Hotel-Ho_Chi_Minh_City.html,,1,
Minh Ha Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5502425-Reviews-Minh_Ha_Hotel-Ho_Chi_Minh_City.html,,3,
Khách Sạn Atana,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11958890-Reviews-Atana_Hotel-Ho_Chi_Minh_City.html,,4,
Khai Hoan Apartment Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3421558-Reviews-Khai_Hoan_Apartment_Hotel-Ho_Chi_Minh_City.html,,9,
A25 Hotel - 14 Lương Hữu Khánh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6210536-Reviews-A25_Hotel_14_Luong_H_u_Khanh-Ho_Chi_Minh_City.html,,1,
Apogee Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6279915-Reviews-Apogee_Hotel-Ho_Chi_Minh_City.html,,6,
Hong Tuoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3793840-Reviews-Hong_Tuoi_Hotel-Ho_Chi_Minh_City.html,,3,
Cat Tuong Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4107668-Reviews-Cat_Tuong_Hotel_Saigon-Ho_Chi_Minh_City.html,,1,
HANZ Cuong Thanh 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11963167-Reviews-HANZ_Cuong_Thanh_2_Hotel-Ho_Chi_Minh_City.html,,1,
Khách sạn Hồng Hạc,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8431795-Reviews-Hong_Hac_Boutique_Hotel-Ho_Chi_Minh_City.html,,128,
Symphony Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11928395-Reviews-Symphony_Hotel-Ho_Chi_Minh_City.html,,76,
Lai Tran Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794727-Reviews-Lai_Tran_Hotel-Ho_Chi_Minh_City.html,,2,
Selectum Noa Belek,https://www.tripadvisor.com.vn/Hotel_Review-g312725-d578431-Reviews-Selectum_Noa_Belek-Belek_Serik_District_Turkish_Mediterranean_Coast.html,,,
Candeo Hotels Ueno-Park,https://www.tripadvisor.com.vn/Hotel_Review-g1066461-d1833703-Reviews-Candeo_Hotels_Ueno_Park-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,,,
Khách sạn Sa Pa Global,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d1467299-Reviews-Sapa_Global_Hotel-Sapa_Lao_Cai_Province.html,,,
FLC Sea Tower Quy Nhon - Tran Ocean View,https://www.tripadvisor.com.vn/Hotel_Review-g608528-d25044880-Reviews-FLC_Sea_Tower_Quy_Nhon_Tran_Ocean_View-Quy_Nhon_Binh_Dinh_Province.html,,,
Hotel Delfino Venezia Mestre,https://www.tripadvisor.com.vn/Hotel_Review-g194822-d237898-Reviews-Hotel_Delfino_Venezia_Mestre-Mestre_Veneto.html,,,
Huong Bien Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g1005757-d8729233-Reviews-Huong_Bien_Hotel-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,,,
Khách sạn Lantana Hội An,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d7810120-Reviews-Lantana_Boutique_Hoi_An_Hotel-Hoi_An_Quang_Nam_Province.html,,,
Khách sạn Tuyết Vân II,https://www.tripadvisor.com.vn/Hotel_Review-g298085-d8595511-Reviews-Tuyet_Van_Hotel_II-Da_Nang.html,,,
Banana and Rose Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g14776299-d20888550-Reviews-Banana_and_Rose_Homestay-Ha_Long_City_H_Long_Bay_Quang_Ninh_Province.html,,,
TMS - ROSHI Apartment & Homestay TMS Quy Nhon,https://www.tripadvisor.com.vn/Hotel_Review-g608528-d23366384-Reviews-TMS_ROSHI_Apartment_Homestay_TMS_Quy_Nhon-Quy_Nhon_Binh_Dinh_Province.html,,,
Hanoi Central Backpackers Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d1961771-Reviews-Hanoi_Central_Backpackers_Hostel-Hanoi.html,,,
Adachi Farmstay Bảo Lộc,https://www.tripadvisor.com.vn/Hotel_Review-g33238129-d33237937-Reviews-Adachi_Farmstay_B_o_L_c-Loc_Tan_Lam_Dong_Province.html,,,
Hmong Eco Villas,https://www.tripadvisor.com.vn/Hotel_Review-g19515931-d26840679-Reviews-Hmong_Eco_Villas-Su_Pan_Lao_Cai_Province.html,,,
Santorini Dalat,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d17637129-Reviews-Santorini_Dalat-Da_Lat_Lam_Dong_Province.html,,,
Sheraton Chongqing Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g294213-d2056140-Reviews-Sheraton_Chongqing_Hotel-Chongqing.html,,,
RedDoorz Thinh Gia Phat Hotel Hoang Hoa Tham Tan Binh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12545732-Reviews-RedDoorz_Thinh_Gia_Phat_Hotel_Hoang_Hoa_Tham_Tan_Binh-Ho_Chi_Minh_City.html,,4,
California Hotel Sai Gon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24972960-Reviews-California_Hotel_Sai_Gon-Ho_Chi_Minh_City.html,,22,
Aluna Ben Thanh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16737401-Reviews-Aluna_Ben_Thanh_Hotel-Ho_Chi_Minh_City.html,,16,
Khách Sạn Vân Hà,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3191376-Reviews-Van_Ha_Hotel-Ho_Chi_Minh_City.html,,2,
Sarang Smile Luxstay Leman Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15122444-Reviews-Sarang_Smile_Luxstay_Leman_Residence-Ho_Chi_Minh_City.html,,2,
Galaxy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15289347-Reviews-Galaxy_Hotel-Ho_Chi_Minh_City.html,,3,
Paradise Cu Chi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21365263-Reviews-Paradise_Cu_Chi_Hotel-Ho_Chi_Minh_City.html,,1,
Sam Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12946432-Reviews-Sam_Hotel_Apartment-Ho_Chi_Minh_City.html,,9,
Tan Da Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3229343-Reviews-Tan_Da_Hotel-Ho_Chi_Minh_City.html,,6,
Aloha Aparthotel - City Centre,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24987444-Reviews-Aloha_Aparthotel_City_Centre-Ho_Chi_Minh_City.html,,2,
Bao Tran 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794560-Reviews-Bao_Tran_2_Hotel-Ho_Chi_Minh_City.html,,4,
Alleyway Home Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14826863-Reviews-Alleyway_Home_Hostel-Ho_Chi_Minh_City.html,,4,
Mimosa Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11956146-Reviews-Mimosa_Hotel-Ho_Chi_Minh_City.html,,2,
Phu My Hung Center,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13394711-Reviews-Phu_My_Hung_Center-Ho_Chi_Minh_City.html,,1,
OYO 373 Habana Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19956945-Reviews-OYO_373_Habana_Hotel-Ho_Chi_Minh_City.html,,1,
Thien Cung Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15075174-Reviews-Thien_Cung_Hotel-Ho_Chi_Minh_City.html,,2,
Sweet home,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15097549-Reviews-Sweet_home-Ho_Chi_Minh_City.html,,1,
Golda Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15082928-Reviews-Golda_Hotel-Ho_Chi_Minh_City.html,,13,
New Sun Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10803573-Reviews-New_Sun_Hotel-Ho_Chi_Minh_City.html,,1,
Urban Saigon Studio,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13541126-Reviews-Urban_Saigon_Studio-Ho_Chi_Minh_City.html,,3,
Pensilia Spa & Clinic,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8070182-Reviews-Pensilia_Spa_Clinic-Ho_Chi_Minh_City.html,,0,
RedDoorz At Pham Ngu Lao 3,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19217257-Reviews-RedDoorz_At_Pham_Ngu_Lao_3-Ho_Chi_Minh_City.html,,2,
Business Hotel Le Bellecour,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1022114-Reviews-Business_Hotel_Le_Bellecour-Ho_Chi_Minh_City.html,,24,
