hotelId,hotelName,star,starType,categoryName,categoryId,cityId,cityName,address,positionDesc,latitude,longitude,commentScore,commentDescription,commenterNumber,fullRating,cleanlinessScore,facilitiesScore,locationScore,serviceScore,imageUrl,imageUrls,buttonContent,minPrice,avgPrice,maxPrice,displayPrices,roomNames,checkInDates,checkOutDates,amenities
101241198,Joi Hospitality - Central(Joi Hospitality - Central),3,1,Khách sạn,495,7529,Vũng Tàu,Trung tâm Vũng Tàu,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",10.349585,107.084982,"8,7",Rất Tốt,51 đánh giá,10,8.8,8.5,8.9,8.7,https://ak-d.tripcdn.com/images/0580z12000dmkzz4iE7B3_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0580z12000dmkzz4iE7B3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3l12000dzuqlkr3DC0_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0581612000dsmzpjyC419_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6o12000e8krs8xB399_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3f12000e8krx2d02BB_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,244856,244856,913744,244.856₫,Phòng Superior có Cửa sổ,20251219,20251220,"Nhìn ra thành phố, 100 ㎡, Điều hòa nhiệt độ (Chỉ làm mát), Wi-Fi miễn phí, TV, Ban công, Máy điều hòa (Chỉ làm mát), Có cửa sổ, Không có cửa sổ, 25 ㎡, Phòng Tắm Riêng, 50 ㎡, Tủ lạnh, Máy sấy tóc, Nhìn ra núi, Không hút thuốc, Vòi hoa sen, 20 ㎡"
128772681,Thanh Tùng Hotel(Thanh Tung Hotel),0,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Ga Tàu Điện Ngầm Phước Long,10.820088,106.760566,"7,0",,,10,7.0,7.0,7.0,7.0,https://ak-d.tripcdn.com/images/1z65o12000pome1ns95FA_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1z65o12000pome1ns95FA_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z62212000pom6n2v12A9_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z66j12000pom6pmiB48C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0223212000b43hpi9B1A3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z65o12000pome1ns95FA_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,316658,316658,344667,316.658₫,Phòng Đôi,20251219,20251220,"Không có cửa sổ, Không hút thuốc, Wi-Fi miễn phí, 30 ㎡, Có cửa sổ, 20 ㎡"
2845759,Khách sạn Biển Sao(Bien Sao Hotel),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu vực sân bay quốc tế Tân Sơn Nhất,Gần Trung Tâm Triển Lãm Hội Nghị Quốc Tế Sky Expo Việt Nam | Khu vực sân bay quốc tế Tân Sơn Nhất,10.837686,106.646309,"3,1",,2 đánh giá,10,3.1,3.1,3.1,3.1,https://ak-d.tripcdn.com/images/1mc6012000k5sunbq9B49_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc6012000k5sunbq9B49_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4m12000k5sx7hv30FB_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1p12000k5sy2qc32A3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3g12000k5stjpr23FC_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5712000k5sthzb44E4_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,265515,265515,659041,265.515₫,Phòng Tiêu Chuẩn,20251219,20251220,"Máy điều hòa, Không hút thuốc, Wi-Fi miễn phí, Điều hòa nhiệt độ, TV, Phòng Tắm Riêng, 25 ㎡, 45 ㎡, Cửa sổ nhỏ, Ghế Sofa, Máy sấy tóc"
112863127,Khách sạn Thành Vinh(Thanh Vinh hotel & apartments),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Ga Tàu Điện Ngầm Phước Long,10.829104,106.763104,"7,3",,18 đánh giá,10,7.3,7.3,7.2,7.4,https://ak-d.tripcdn.com/images/1mc5l12000c9xjhafE7EC_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc5l12000c9xjhafE7EC_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0206312000c4wgi8p56BC_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0203k12000c5qa3maDD25_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3z12000fxw7qhh5726_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6i12000fxw7zaz5532_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,327378,327378,425030,327.378₫,Phòng đôi Deluxe,20251219,20251220,"16 ㎡, 80 ㎡, 30 ㎡, Máy điều hòa, Bồn tắm, 45 ㎡, Có cửa sổ, Không có cửa sổ, Phòng Tắm Riêng, Tủ lạnh, Máy sấy tóc, TV LCD, Không hút thuốc, 22 ㎡, Điều hòa nhiệt độ, 60 ㎡, Wi-Fi, Vòi hoa sen"
10604810,Khách Sạn Đại Dương Vũng Tàu(Oceanic Hotel Vung Tau),2,1,Khách sạn,495,7529,Vũng Tàu,Trung tâm Vũng Tàu,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",10.337377,107.089337,"8,3",Rất Tốt,,10,8.3,8.3,8.3,8.3,https://ak-d.tripcdn.com/images/1mc3612000q0ijtgvDD0E_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc3612000q0ijtgvDD0E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4o12000q0iqyh20A60_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6t12000q0icbvaE15A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4j12000q0im2gxB76A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5912000q0il0zc3CFD_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,221650,221650,596500,221.650₫,Phòng Deluxe giường đôi,20251219,20251220,"TV LCD, Không hút thuốc, 25 ㎡, Phòng Tắm Riêng, 28 ㎡, Máy điều hòa (Chỉ làm mát), Có cửa sổ, Máy sấy tóc, Internet: Liên hệ khách sạn, Điều hòa nhiệt độ (Chỉ làm mát), 40 ㎡"
6283210,Khách sạn Sazi Erato - Miễn phí Sân bay & Ăn sáng(SAZI Erato Hotel - Free Airport & Breakfast),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu vực sân bay quốc tế Tân Sơn Nhất,Gần Cảng hàng không Quốc tế Tân Sơn Nhất | Khu vực sân bay quốc tế Tân Sơn Nhất,10.813194,106.667846,"8,2",Rất Tốt,208 đánh giá,10,7.8,7.8,8.9,8.1,https://ak-d.tripcdn.com/images/1mc6912000n6r3juf23CF_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc6912000n6r3juf23CF_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6v12000n6r2nnn54C2_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4v12000n6sevu00ED4_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0n12000n6sfbhl9ADD_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6i12000n724klo7BE5_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,651176,651176,2120542,651.176₫,Phòng Giường Đôi,20251219,20251220,"Nhìn ra thành phố, Máy điều hòa, Wi-Fi miễn phí, 45 ㎡, Có cửa sổ, Không có cửa sổ, Bar mini, 25 ㎡, Phòng Tắm Riêng, 28 ㎡, Tủ lạnh, Một số phòng có cửa sổ, Máy sấy tóc, 12 ㎡, Không hút thuốc, 22 ㎡, Điều hòa nhiệt độ, 15 ㎡, Vòi hoa sen, 10 ㎡, 20 ㎡"
102738961,Aria Reasort - BlueShaphire Căn hộ - Villa nghỉ dưỡng giáp biển Vũng Tàu(Aria Reasort - BlueShaphire Apartment - Villa),4,2,Căn hộ,513,7529,Vũng Tàu,Phường 10,"Phường 10, Vũng Tàu",10.3747,107.127033,"6,3",,,10,6.3,6.3,6.3,6.3,https://ak-d.tripcdn.com/images/0582p12000iywljixD401_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0582p12000iywljixD401_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z63l12000q6qpvzz64E4_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2312000q7rhnuiF36E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1m12000q7rgn4k5F3A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0581x12000kyipvc3D88C_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,859108,859108,931271,859.108₫,Căn hộ 2 phòng ngủ hướng phố,20251219,20251220,"Tầng: 8, Nhìn ra thành phố, Nhìn ra hồ bơi, Nhìn ra hồ, 100 ㎡, Sân thượng, 86 ㎡ | Tầng: 8, Internet: Liên hệ khách sạn, Lò vi sóng, Máy điều hòa, Nhìn ra sân, Nhìn ra danh lam thắng cảnh, Ban công, Hồ bơi riêng, Nhìn ra vườn, Máy giặt, Phòng Tắm Riêng, 156 ㎡, Được phép hút thuốc, Nhìn ra biển, Ghế Sofa, Máy sấy tóc, 86 ㎡, Nhìn ra núi, Không hút thuốc, Một số phòng có cửa sổ hướng ra hành lang, Điều hòa nhiệt độ, Nhà bếp, 500 ㎡"
109834502,Lotus Airport Hotel Saigon(Lotus Airport Hotel Saigon),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu vực sân bay quốc tế Tân Sơn Nhất,Gần Cảng hàng không Quốc tế Tân Sơn Nhất | Khu vực sân bay quốc tế Tân Sơn Nhất,10.814252,106.669238,"8,7",Rất Tốt,39 đánh giá,10,8.7,8.4,8.8,9.0,https://ak-d.tripcdn.com/images/1mc0x12000liwasgy8A1E_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc0x12000liwasgy8A1E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0b12000liwlfxo7FF7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0f12000liwll0n8097_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6m12000liwleq19EBF_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5k12000liwldvfF4F6_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,561467,561467,588417,561.467₫,Standard Double Room,20251219,20251220,"Nhìn ra thành phố, TV LCD, Không có cửa sổ, Không hút thuốc, Wi-Fi miễn phí, 25 ㎡, Phòng Tắm Riêng, Cửa sổ hướng ra hành lang, Bồn tắm ngâm sâu, Máy điều hòa (Chỉ làm mát), Tủ lạnh, Bồn tắm, Vòi hoa sen, Máy sấy tóc, Điều hòa nhiệt độ (Chỉ làm mát), 20 ㎡"
5467815,HOTEL HẠNH LONG 1(Hanh Long  Hotel),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.753601,106.675411,"7,8",Tốt,42 đánh giá,10,7.7,7.7,8.1,7.7,https://ak-d.tripcdn.com/images/1mc6a12000dmjuf6nFA1D_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc6a12000dmjuf6nFA1D_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0204k12000a00jtuy8D23_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5x12000dn5vt292F3B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224h12000kxzpjn0F83C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0222012000ky1mhduBD2E_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,395804,395804,615179,395.804₫,Phòng Queen Tiêu chuẩn,20251219,20251220,"Tầng: 2-5, 30 ㎡ | Tầng: 2-5, 25 ㎡ | Tầng: 2-5, 30 ㎡, 20 ㎡ | Tầng: 2-5, Điều hòa nhiệt độ (Chỉ làm mát), Wi-Fi miễn phí, TV, Ban công, Máy điều hòa (Chỉ làm mát), Có cửa sổ, 25 ㎡, Phòng Tắm Riêng, Tủ lạnh, Một số phòng có cửa sổ, Máy sấy tóc, Không hút thuốc, Vòi hoa sen, 20 ㎡"
2100134,Yen Nam Hotel Nguyen Trong Tuyen(Yen Nam Hotel Nguyen Trong Tuyen),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,10.79704,106.674894,"8,1",Rất Tốt,65 đánh giá,10,8.4,8.0,7.9,7.9,https://ak-d.tripcdn.com/images/1mc4p12000cnq4oyq0419_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc4p12000cnq4oyq0419_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc7412000cnp4dn540A0_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6y12000cnp3u2x5CC5_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc7312000cnphriy423A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225t12000p836oolE4CB_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,492696,492696,933979,492.696₫,Deluxe Double room,20251219,20251220,"Nhìn ra thành phố, 17 ㎡, 24 ㎡ | Tầng: 1, Điều hòa nhiệt độ (Chỉ làm mát), Wi-Fi miễn phí, TV, Ban công, Máy điều hòa (Chỉ làm mát), Có cửa sổ, 15 ㎡ | Tầng: 1, Bar mini, Phòng Tắm Riêng, 28 ㎡, Tủ lạnh, 14 ㎡ | Tầng: 1, 17 ㎡ | Tầng: 1, Máy sấy tóc, 24 ㎡, Tầng: 1, Không hút thuốc, 14 ㎡, 15 ㎡, Vòi hoa sen"
12492816,Joi Boutique Bãi Trước(Joi Boutique Bai Truoc),4,1,Khách sạn,495,7529,Vũng Tàu,Trung tâm Vũng Tàu,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",10.345531,107.077055,"8,0",Rất Tốt,28 đánh giá,10,7.8,7.3,8.8,8.0,https://ak-d.tripcdn.com/images/1mc2w12000jcyk5zkBA1D_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc2w12000jcyk5zkBA1D_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1412000i450jynD6EF_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1m12000iqnikseEC73_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0812000il59ujv0784_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0712000iiec59g4E65_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,314633,314633,1191172,314.633₫,Phòng Tiêu Chuẩn Giường Đôi,20251219,20251220,"Nhìn ra thành phố, 30 ㎡, Hướng công viên, Điều hòa nhiệt độ (Chỉ làm mát), 34 ㎡, Wi-Fi miễn phí, TV, Ban công, Máy điều hòa (Chỉ làm mát), Có cửa sổ, 18 ㎡, 25 ㎡, Phòng Tắm Riêng, 50 ㎡, Tủ lạnh, Ghế Sofa, Máy sấy tóc, Không hút thuốc, Một số phòng có cửa sổ hướng ra hành lang, 60 ㎡, Cửa sổ hướng ra hành lang, Cửa sổ không mở được, Vòi hoa sen, 20 ㎡"
22156069,Ha My Hotel(Ha My Hotel),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,Linh Trung EPZ,Gần Ga Tàu Điện Ngầm Thủ Đức | Linh Trung EPZ,10.857785,106.764523,"7,5",,7 đánh giá,10,7.6,7.4,7.6,7.6,https://ak-d.tripcdn.com/images/1z63n12000q70t506513F_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1z63n12000q70t506513F_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0581812000qlcn9024DA3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z65m12000q6zryzk94A7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z64012000q74n7xv965D_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0223z12000ac6z27dDA46_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,312914,312914,588569,312.914₫,Phòng Giường King Tiêu Chuẩn,20251219,20251220,"Máy điều hòa, Không hút thuốc, 14 ㎡, Wi-Fi miễn phí, Bar mini, Điều hòa nhiệt độ, Phòng Tắm Riêng, Ban công, Có cửa sổ, Cửa sổ nhỏ, Internet: Liên hệ khách sạn, 18 ㎡"
130834836,"Peanuts Home - Trung tâm TP.HCM, 5 phút tới Bùi Viện | Full Amenities(Peanuts Home - Central HCM, 5 mins to Bui Vien | Full Amenities)",3,2,Căn hộ,513,301,TP. Hồ Chí Minh,Ven sông Bạch Đằng,Gần Phạm Ngũ Lão | Ven sông Bạch Đằng,10.76298,106.696317,"9,0",Tuyệt Vời,12 đánh giá,10,9.3,8.5,9.2,9.1,https://ak-d.tripcdn.com/images/1mc3d12000pdr3rioAFF5_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc3d12000pdr3rioAFF5_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0a12000mymyizlC7A7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6812000nedvpsj186C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z64g12000mnz6r620E3C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4s12000mymynd87007_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,525020,525020,957998,525.020₫,"Peanuts De Tham - Golden Glow | Central D1, 5 Mins To Bui Vien",20251219,20251220,"Nhìn ra thành phố, 76 ㎡ | Tầng: 1-3, Sân thượng, Điều hòa nhiệt độ (Chỉ làm mát), Tầng: 3, Wi-Fi miễn phí, Máy điều hòa (Chỉ làm mát), 20 ㎡ | Tầng: 1, Máy giặt, 20 ㎡ | Tầng: 2, Phòng Tắm Riêng, Tủ lạnh, Tầng: 2, Ghế Sofa, Máy sấy tóc, Tầng: 1, TV LCD, Tầng: 1-3, Nhà bếp, Vòi hoa sen, 20 ㎡ | Tầng: 3, 20 ㎡, 76 ㎡, Một số phòng không hút thuốc"
115803672,Haven Hut Riverside Hotel(Haven Hut Riverside Hotel),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.753389,106.70744,"8,0",Rất Tốt,92 đánh giá,10,8.5,7.9,7.7,8.0,https://ak-d.tripcdn.com/images/1mc1f12000cwihnrs903A_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc1f12000cwihnrs903A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0205r12000cuwmqxo3BB9_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0201412000cuwmy4m97C7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0202b12000cuwmub9E97B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226l12000co8f0c8568E_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,560206,560206,1335184,560.206₫,Cửa sổ Phòng cao cấp,20251219,20251220,"Nhìn ra thành phố, Máy điều hòa, Không có cửa sổ, Không hút thuốc, 16 ㎡, Bar mini, Điều hòa nhiệt độ, TV, Phòng Tắm Riêng, Tủ lạnh, Wi-Fi, Vòi hoa sen, Máy sấy tóc, 18 ㎡"
10450549,Khách sạn Nhà Xuân(SPRING HOUSE HOTEL),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu Tây ba lô,Gần Phạm Ngũ Lão | Khu Tây ba lô,10.768359,106.692701,"8,0",Rất Tốt,232 đánh giá,10,7.8,7.4,8.6,8.0,https://ak-d.tripcdn.com/images/1mc1w12000kuf414lBB54_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc1w12000kuf414lBB54_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0580l12000ldk3vieAE0B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225t12000akxr4gp0E6C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0223c12000qkk7j01B43A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226812000k7968w64E1D_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,549478,549478,570266,549.478₫,Phòng đôi có cửa sổ,20251219,20251220,"Nhìn ra thành phố, Máy điều hòa, 17 ㎡, Không hút thuốc, Hướng công viên, 23–25 ㎡, Wi-Fi miễn phí, Điều hòa nhiệt độ, TV, Phòng Tắm Riêng, Tủ lạnh, 10 ㎡, Một số phòng có cửa sổ, 24 ㎡, 20 ㎡, 12 ㎡"
29213185,Khách sạn Victory Airport(Victory Airport Hotel),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu vực sân bay quốc tế Tân Sơn Nhất,Gần Cảng hàng không Quốc tế Tân Sơn Nhất | Khu vực sân bay quốc tế Tân Sơn Nhất,10.812823,106.668483,"8,4",Rất Tốt,242 đánh giá,10,8.3,8.2,8.6,8.6,https://ak-d.tripcdn.com/images/1mc1a12000agik5px66CC_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc1a12000agik5px66CC_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0222f12000amzpv28EBE3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/200b10000000p2pmwC5FA_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226o12000amzpx0w618C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226q120008o8yp3kD6B0_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,591501,591501,1240739,591.501₫,Phòng Đôi Cao cấp,20251219,20251220,"Tầng: 1-5, Sân thượng, 26 ㎡, Điều hòa nhiệt độ (Chỉ làm mát), Wi-Fi miễn phí, TV, Ban công, Máy điều hòa (Chỉ làm mát), Bồn tắm, Có cửa sổ, 18 ㎡, Bar mini, 36 ㎡ | Tầng: 2, Phòng Tắm Riêng, 54 ㎡, Bồn tắm lộ thiên, Tủ lạnh, Tầng: 2, Ghế Sofa, Máy sấy tóc, 24 ㎡, 27 ㎡, Chú thích chi tiết cho TV, Không hút thuốc, 36 ㎡, 18 ㎡ | Tầng: 1-5, 21–26 ㎡"
132852461,Hạ Vy Hotel(Ha Vy Hotel),0,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Ga Tàu Điện Ngầm Bến xe Suối Tiên,10.857655,106.813279,,,,,,,,,https://ak-d.tripcdn.com/images/1z61e12000pzjx0tdA588_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1z61e12000pzjx0tdA588_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z64f12000pzk0fkz1108_R_600_600_R5_D.png_.webp, https://ak-d.tripcdn.com/images/1z60l12000pzjx89c2742_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z61g12000pzjy5i98596_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z61b12000pzjvxj6C4E1_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,438403,438403,475228,438.403₫,Phòng 1 giường,20251219,20251220,"Không hút thuốc, 16 ㎡, Wi-Fi miễn phí, Có cửa sổ"
11539612,Căn hộ Sang trọng Collection O Emerald – Gần SECC(Collection O Emerald Luxury Apartment - Near SECC),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Phú Mỹ Hưng,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,10.727231,106.705537,"8,2",Rất Tốt,24 đánh giá,10,8.2,8.0,8.2,8.3,https://ak-d.tripcdn.com/images/1mc3812000ghkaa6v9422_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc3812000ghkaa6v9422_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2e12000fxrwnrh9722_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0k12000fxrwpp8E7F4_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2x12000ghkbm8zB982_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6j12000fxs4crb0373_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,344772,344772,1096659,344.772₫,Mini Apartment,20251219,20251220,"40 ㎡ | Tầng: G-1, 30 ㎡, Một số phòng có cửa sổ cố định, 25 ㎡ | Tầng: G-1, Lò vi sóng, Máy điều hòa, Wi-Fi miễn phí, Có cửa sổ, Không có cửa sổ, 25 ㎡, Phòng Tắm Riêng, 50 ㎡, Ghế Sofa, Máy sấy tóc, 40 ㎡, Không hút thuốc, Điều hòa nhiệt độ, Tầng: G-1, 50 ㎡ | Tầng: G-1"
104486331,Joi Home The Hidden Villa(Joi Home The Hidden Villa),3,1,Khách sạn,495,7529,Vũng Tàu,Trung tâm Vũng Tàu,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",10.334731,107.082308,"8,5",Rất Tốt,30 đánh giá,10,8.4,8.2,9.0,8.3,https://ak-d.tripcdn.com/images/0225a12000c5jd58j3AC2_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0225a12000c5jd58j3AC2_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0222p12000c5jd2jn841D_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0581812000dw6v1de8915_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0223p12000c5jcylkF127_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0220412000c5jd48x565E_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,273104,273104,1008839,273.104₫,Phòng Đôi Tiêu Chuẩn,20251219,20251220,"Nhìn ra thành phố, 30 ㎡, Sân thượng, Máy điều hòa, Ban công, Có cửa sổ, 18 ㎡, 25 ㎡, Phòng Tắm Riêng, Tủ lạnh, Máy sấy tóc, Nhìn ra núi, TV LCD, Không hút thuốc, Điều hòa nhiệt độ, Wi-Fi, Vòi hoa sen, 20 ㎡"
